genes,Asthma,cardiovascular,coronaryheart,DiabetesMellitus,LymphoidLeukemia,ReumatoidArthritis
IQCH,1.0,0.0,0.0,0.0,0.0,0.0
IRAG1,1.0,1.0,0.0,0.0,0.0,0.0
IRAK1BP1,0.0,1.0,0.0,0.0,0.0,0.0
IRF1,1.0,0.0,0.0,0.0,0.0,0.0
IRF2BPL,0.0,1.0,0.0,0.0,0.0,0.0
IRF4,0.0,0.0,0.0,0.0,1.0,0.0
IRF5,0.0,0.0,0.0,0.0,0.0,1.0
IRF8,0.0,0.0,0.0,0.0,1.0,1.0
IRS1,0.0,0.0,0.0,1.0,0.0,0.0
IRX1,0.0,1.0,0.0,0.0,0.0,0.0
IRX4,0.0,1.0,0.0,0.0,0.0,0.0
ITGA1,0.0,0.0,0.0,1.0,0.0,0.0
ITGB5,0.0,1.0,0.0,0.0,0.0,0.0
ITGB8,1.0,0.0,0.0,0.0,0.0,0.0
ITM2B,0.0,1.0,0.0,0.0,0.0,0.0
ITPKB,1.0,0.0,0.0,0.0,0.0,0.0
ITPR1,0.0,1.0,0.0,0.0,0.0,0.0
ITPR3,0.0,0.0,0.0,1.0,0.0,0.0
JADE2,0.0,0.0,0.0,1.0,0.0,0.0
JAG1,0.0,1.0,0.0,0.0,0.0,0.0
JAK1,0.0,1.0,0.0,0.0,0.0,0.0
JARID2,0.0,0.0,0.0,1.0,0.0,0.0
JAZF1,1.0,1.0,0.0,1.0,0.0,1.0
JCAD,0.0,1.0,1.0,0.0,0.0,0.0
JPH2,0.0,1.0,0.0,0.0,0.0,0.0
JUP,0.0,1.0,0.0,0.0,0.0,0.0
KAT6A,0.0,1.0,0.0,0.0,0.0,0.0
KAT6B,0.0,1.0,0.0,0.0,0.0,0.0
KCNA5,0.0,1.0,0.0,0.0,0.0,0.0
KCND3,0.0,1.0,0.0,0.0,0.0,0.0
KCNE1,0.0,1.0,0.0,0.0,0.0,0.0
KCNE2,0.0,1.0,1.0,0.0,0.0,0.0
KCNH2,0.0,1.0,0.0,0.0,0.0,0.0
KCNJ11,0.0,0.0,0.0,1.0,0.0,0.0
KCNJ2,0.0,1.0,0.0,0.0,0.0,0.0
KCNJ3,0.0,1.0,0.0,0.0,0.0,0.0
KCNJ5,0.0,1.0,0.0,0.0,0.0,0.0
KCNK17,0.0,0.0,0.0,1.0,0.0,0.0
KCNK18,0.0,1.0,0.0,0.0,0.0,0.0
KCNK3,0.0,1.0,0.0,0.0,0.0,0.0
KCNK5,0.0,1.0,1.0,0.0,0.0,0.0
KCNN2,0.0,1.0,0.0,0.0,0.0,0.0
KCNN3,0.0,1.0,0.0,0.0,0.0,0.0
KCNQ1,0.0,1.0,0.0,1.0,0.0,0.0
KCNU1,0.0,0.0,0.0,1.0,0.0,0.0
KCTD1,0.0,1.0,0.0,0.0,0.0,0.0
KDM1B,0.0,1.0,0.0,0.0,0.0,0.0
KDR,0.0,1.0,0.0,0.0,0.0,0.0
KIF11,0.0,1.0,0.0,1.0,0.0,0.0
KIF1A,0.0,1.0,0.0,0.0,0.0,0.0
KIF20A,0.0,1.0,0.0,0.0,0.0,0.0
KIF5B,0.0,1.0,0.0,0.0,0.0,0.0
KL,0.0,0.0,0.0,1.0,0.0,0.0
KLF11,0.0,0.0,0.0,1.0,0.0,0.0
KLF12,0.0,1.0,0.0,0.0,0.0,0.0
KLF14,0.0,1.0,0.0,1.0,0.0,0.0
KLHL42,0.0,0.0,0.0,1.0,0.0,0.0
KLKB1,0.0,1.0,0.0,0.0,0.0,0.0
KRAS,0.0,1.0,0.0,0.0,0.0,0.0
KRIT1,0.0,1.0,0.0,0.0,0.0,0.0
KSR2,0.0,0.0,0.0,1.0,0.0,0.0
KYNU,0.0,1.0,0.0,0.0,0.0,0.0
LACC1,1.0,0.0,0.0,0.0,0.0,0.0
LAMA1,0.0,0.0,0.0,1.0,0.0,0.0
LAMA4,0.0,1.0,0.0,0.0,0.0,0.0
LAMP2,0.0,1.0,0.0,0.0,0.0,0.0
LBH,1.0,0.0,0.0,0.0,0.0,1.0
LCORL,0.0,1.0,0.0,1.0,0.0,0.0
LDB3,0.0,1.0,0.0,0.0,0.0,0.0
LDLR,0.0,1.0,1.0,1.0,0.0,0.0
LHPP,0.0,0.0,0.0,0.0,1.0,0.0
LIFR,0.0,1.0,0.0,0.0,0.0,0.0
LIG4,0.0,0.0,0.0,0.0,1.0,0.0
LIMS2,0.0,1.0,0.0,0.0,0.0,0.0
LIPC,0.0,1.0,0.0,1.0,0.0,0.0
LIPH,0.0,0.0,0.0,1.0,0.0,0.0
LMCD1,0.0,0.0,0.0,1.0,0.0,0.0
LMNA,0.0,1.0,0.0,1.0,0.0,0.0
LNX1,0.0,0.0,0.0,1.0,0.0,0.0
LOX,0.0,1.0,0.0,0.0,0.0,0.0
LPA,0.0,1.0,1.0,0.0,0.0,0.0
LPL,0.0,1.0,1.0,1.0,0.0,0.0
LPP,1.0,0.0,0.0,0.0,0.0,0.0
LRFN2,0.0,0.0,0.0,1.0,0.0,0.0
LRIG1,0.0,1.0,0.0,0.0,0.0,0.0
LRMDA,0.0,0.0,0.0,1.0,0.0,0.0
LRP5,0.0,1.0,0.0,0.0,0.0,0.0
LRP6,0.0,1.0,1.0,0.0,0.0,0.0
LRRC53,0.0,1.0,0.0,0.0,0.0,0.0
LRRC74A,0.0,0.0,0.0,1.0,0.0,0.0
LSP1,0.0,1.0,0.0,0.0,0.0,0.0
LTA,0.0,0.0,0.0,0.0,0.0,1.0
LZTR1,0.0,1.0,0.0,0.0,0.0,0.0
MAML3,0.0,1.0,0.0,1.0,0.0,0.0
MAP2K1,0.0,1.0,0.0,0.0,0.0,0.0
MAP2K2,0.0,1.0,0.0,0.0,0.0,0.0
MAP3K1,0.0,1.0,0.0,0.0,0.0,0.0
MAP9,0.0,1.0,0.0,0.0,0.0,0.0
MAPK1,0.0,1.0,0.0,0.0,0.0,0.0
MAPT,0.0,1.0,0.0,0.0,0.0,0.0
MBNL1,0.0,0.0,0.0,1.0,0.0,0.0
MC4R,0.0,1.0,0.0,1.0,0.0,0.0
MCF2L,0.0,1.0,1.0,0.0,0.0,0.0
MCF2L2,0.0,0.0,0.0,1.0,0.0,0.0
MECOM,1.0,1.0,0.0,0.0,0.0,0.0
MED12,0.0,1.0,0.0,0.0,0.0,0.0
MED13L,0.0,1.0,0.0,0.0,0.0,0.0
MEF2A,0.0,1.0,1.0,0.0,0.0,0.0
MEFV,0.0,1.0,0.0,0.0,0.0,0.0
MFAP5,0.0,1.0,0.0,0.0,0.0,0.0
MFGE8,0.0,1.0,1.0,0.0,0.0,0.0
MGAT2,0.0,1.0,0.0,0.0,0.0,0.0
MIB1,0.0,1.0,0.0,0.0,0.0,0.0
MIF,0.0,0.0,0.0,0.0,0.0,1.0
MIPEP,0.0,1.0,0.0,0.0,0.0,0.0
MIR3606,0.0,1.0,0.0,0.0,0.0,0.0
MIR548F5,0.0,1.0,0.0,0.0,0.0,0.0
MKRN2,0.0,1.0,0.0,0.0,0.0,0.0
MLKL,0.0,0.0,0.0,1.0,0.0,0.0
MLYCD,0.0,1.0,0.0,0.0,0.0,0.0
MMP21,0.0,1.0,0.0,0.0,0.0,0.0
MNS1,0.0,1.0,0.0,0.0,0.0,0.0
MNX1,0.0,0.0,0.0,1.0,0.0,0.0
MORF4L1,0.0,1.0,1.0,0.0,0.0,0.0
MPI,0.0,1.0,0.0,0.0,0.0,0.0
MPPED2,0.0,1.0,0.0,0.0,0.0,0.0
MRAP,0.0,1.0,0.0,0.0,0.0,0.0
MRAS,0.0,1.0,1.0,0.0,0.0,0.0
MRGPRE,0.0,1.0,0.0,0.0,0.0,0.0
MSRA,0.0,0.0,0.0,1.0,0.0,0.0
MT-ATP6,0.0,1.0,0.0,0.0,0.0,0.0
MT-ATP8,0.0,1.0,0.0,0.0,0.0,0.0
MT-CO1,0.0,1.0,0.0,0.0,0.0,0.0
MT-CO2,0.0,1.0,0.0,0.0,0.0,0.0
MT-CO3,0.0,1.0,0.0,0.0,0.0,0.0
MT-CYB,0.0,1.0,0.0,1.0,0.0,0.0
MT-ND1,0.0,1.0,0.0,0.0,0.0,0.0
MT-ND2,0.0,1.0,0.0,0.0,0.0,0.0
MT-ND3,0.0,1.0,0.0,0.0,0.0,0.0
MT-ND4,0.0,1.0,0.0,0.0,0.0,0.0
MT-ND4L,0.0,1.0,0.0,0.0,0.0,0.0
MT-ND5,0.0,1.0,0.0,0.0,0.0,0.0
MT-ND6,0.0,1.0,0.0,1.0,0.0,0.0
MT-RNR2,0.0,1.0,0.0,0.0,0.0,0.0
MT-TE,0.0,0.0,0.0,1.0,0.0,0.0
MT-TF,0.0,1.0,0.0,0.0,0.0,0.0
MT-TG,0.0,1.0,0.0,0.0,0.0,0.0
MT-TH,0.0,1.0,0.0,0.0,0.0,0.0
MT-TI,0.0,1.0,0.0,0.0,0.0,0.0
MT-TK,0.0,1.0,0.0,1.0,0.0,0.0
MT-TL1,0.0,1.0,0.0,1.0,0.0,0.0
MT-TP,0.0,1.0,0.0,0.0,0.0,0.0
MT-TQ,0.0,1.0,0.0,0.0,0.0,0.0
MT-TS1,0.0,1.0,0.0,0.0,0.0,0.0
MT-TW,0.0,1.0,0.0,0.0,0.0,0.0
MTNR1B,0.0,0.0,0.0,1.0,0.0,0.0
MX1,0.0,1.0,0.0,0.0,0.0,0.0
MYBPC3,0.0,1.0,0.0,0.0,0.0,0.0
MYC,1.0,0.0,0.0,1.0,0.0,0.0
MYD88,0.0,0.0,0.0,0.0,1.0,0.0
MYEOV,0.0,1.0,0.0,0.0,0.0,0.0
MYH11,0.0,1.0,0.0,0.0,0.0,0.0
MYH6,0.0,1.0,0.0,0.0,0.0,0.0
MYH7,0.0,1.0,0.0,0.0,0.0,0.0
MYH7B,0.0,1.0,0.0,0.0,0.0,0.0
MYL2,0.0,1.0,0.0,0.0,0.0,0.0
MYL3,0.0,1.0,0.0,0.0,0.0,0.0
MYL4,0.0,1.0,0.0,0.0,0.0,0.0
MYLK,0.0,1.0,0.0,0.0,0.0,0.0
MYLK2,0.0,1.0,0.0,0.0,0.0,0.0
MYLK3,0.0,1.0,0.0,0.0,0.0,0.0
MYO18B,0.0,1.0,0.0,0.0,0.0,0.0
MYO5C,0.0,0.0,0.0,1.0,0.0,0.0
MYO6,0.0,1.0,0.0,0.0,0.0,0.0
MYOCD,0.0,1.0,0.0,0.0,0.0,0.0
MYOZ2,0.0,1.0,0.0,0.0,0.0,0.0
MYPN,0.0,1.0,0.0,0.0,0.0,0.0
MYZAP,0.0,1.0,0.0,0.0,0.0,0.0
NAB1,0.0,0.0,0.0,0.0,0.0,1.0
NADSYN1,0.0,1.0,0.0,0.0,0.0,0.0
NARS2,0.0,0.0,0.0,1.0,0.0,0.0
NAT2,0.0,1.0,1.0,0.0,0.0,0.0
NBN,0.0,0.0,0.0,0.0,1.0,0.0
NCALD,0.0,1.0,0.0,0.0,0.0,0.0
NCAPH2,0.0,1.0,0.0,0.0,0.0,0.0
NCOA7,0.0,1.0,0.0,0.0,0.0,0.0
NCOR2,0.0,1.0,0.0,0.0,0.0,0.0
NCR3LG1,0.0,0.0,0.0,1.0,0.0,0.0
NDE1,0.0,1.0,0.0,0.0,0.0,0.0
NDUFA13,0.0,1.0,0.0,0.0,0.0,0.0
NDUFB11,0.0,1.0,0.0,0.0,0.0,0.0
NEGR1,0.0,1.0,0.0,1.0,0.0,0.0
NEURL1,0.0,1.0,0.0,0.0,0.0,0.0
NEUROD1,0.0,0.0,0.0,1.0,0.0,0.0
NEUROG3,0.0,0.0,0.0,1.0,0.0,0.0
NEXN,0.0,1.0,0.0,0.0,0.0,0.0
NFAT5,0.0,0.0,0.0,1.0,0.0,0.0
NFATC2,1.0,1.0,0.0,1.0,0.0,0.0
NFKBIA,1.0,1.0,0.0,0.0,0.0,0.0
NFKBIE,0.0,0.0,0.0,0.0,1.0,0.0
NGF,0.0,1.0,0.0,0.0,0.0,0.0
NIFK,0.0,1.0,0.0,0.0,0.0,0.0
NINJ2,0.0,1.0,0.0,0.0,0.0,0.0
NKX2-3,0.0,0.0,0.0,0.0,0.0,1.0
NKX2-5,0.0,1.0,0.0,0.0,0.0,0.0
NKX2-6,0.0,1.0,0.0,0.0,0.0,0.0
NKX6-1,0.0,0.0,0.0,1.0,0.0,0.0
NKX6-3,0.0,0.0,0.0,1.0,0.0,0.0
NLGN1,0.0,0.0,0.0,1.0,0.0,0.0
NOD2,1.0,1.0,0.0,0.0,0.0,0.0
NODAL,0.0,1.0,0.0,0.0,0.0,0.0
NOS2,0.0,0.0,0.0,1.0,0.0,1.0
NOTCH1,0.0,1.0,0.0,0.0,1.0,0.0
NOTCH2,0.0,1.0,0.0,1.0,0.0,0.0
NOTCH3,0.0,1.0,0.0,0.0,0.0,0.0
NPNT,1.0,1.0,0.0,0.0,0.0,0.0
NPPA,0.0,1.0,0.0,0.0,0.0,0.0
NPR3,0.0,1.0,0.0,0.0,0.0,0.0
NR0B1,0.0,1.0,0.0,0.0,0.0,0.0
NR2F2,0.0,1.0,0.0,0.0,0.0,0.0
NR3C1,0.0,1.0,0.0,0.0,0.0,0.0
NR5A1,0.0,1.0,0.0,0.0,0.0,0.0
NRAP,0.0,1.0,0.0,0.0,0.0,0.0
NRAS,0.0,1.0,0.0,0.0,0.0,0.0
NRROS,1.0,0.0,0.0,0.0,0.0,0.0
NRXN3,0.0,0.0,0.0,1.0,0.0,0.0
NSD1,0.0,1.0,0.0,0.0,0.0,0.0
NSD2,0.0,1.0,0.0,0.0,0.0,0.0
NT5E,0.0,1.0,0.0,0.0,0.0,0.0
NTMT2,0.0,1.0,0.0,0.0,0.0,0.0
NUGGC,0.0,1.0,0.0,0.0,0.0,0.0
NUP155,0.0,1.0,0.0,0.0,0.0,0.0
NUS1,0.0,0.0,0.0,1.0,0.0,0.0
OAT,0.0,1.0,0.0,0.0,0.0,0.0
ODAD2,0.0,1.0,0.0,0.0,0.0,0.0
OLFML2A,0.0,1.0,0.0,0.0,0.0,0.0
OLIG3,0.0,0.0,0.0,0.0,0.0,1.0
ONECUT1,0.0,0.0,0.0,1.0,0.0,0.0
OPRM1,0.0,0.0,0.0,0.0,1.0,0.0
OR4A47,0.0,1.0,0.0,0.0,0.0,0.0
OSMR,0.0,0.0,0.0,1.0,0.0,0.0
OTULIN,1.0,0.0,0.0,0.0,0.0,0.0
OTULINL,1.0,0.0,0.0,0.0,0.0,0.0
P2RY1,0.0,0.0,0.0,1.0,0.0,0.0
PABPC4,0.0,0.0,0.0,1.0,0.0,0.0
PADI2,0.0,0.0,0.0,0.0,0.0,1.0
PADI4,0.0,0.0,0.0,0.0,0.0,1.0
PADI6,0.0,1.0,0.0,0.0,0.0,0.0
PALLD,0.0,1.0,1.0,0.0,0.0,0.0
PALMD,0.0,1.0,0.0,0.0,0.0,0.0
PAM,0.0,0.0,0.0,1.0,0.0,0.0
PARP12,0.0,1.0,1.0,0.0,0.0,0.0
PARP8,0.0,0.0,0.0,1.0,0.0,0.0
PAX2,0.0,1.0,0.0,0.0,0.0,0.0
PAX4,0.0,0.0,0.0,1.0,0.0,0.0
PAX6,0.0,0.0,0.0,1.0,0.0,0.0
PCCA,0.0,1.0,0.0,0.0,0.0,0.0
PCDH17,0.0,0.0,0.0,1.0,0.0,0.0
PCDH18,0.0,1.0,0.0,0.0,0.0,0.0
PCGF3,0.0,0.0,0.0,1.0,0.0,0.0
PCSK1,0.0,0.0,0.0,1.0,0.0,0.0
PCSK9,0.0,1.0,1.0,0.0,0.0,0.0
PDCD10,0.0,1.0,0.0,0.0,0.0,0.0
PDE10A,0.0,1.0,0.0,0.0,0.0,0.0
PDE1A,0.0,1.0,0.0,0.0,0.0,0.0
PDE3A,0.0,1.0,0.0,0.0,0.0,0.0
PDGFC,0.0,1.0,0.0,1.0,0.0,0.0
PDGFRA,0.0,1.0,0.0,0.0,0.0,0.0
PDILT,0.0,1.0,0.0,0.0,0.0,0.0
PDS5B,0.0,1.0,1.0,0.0,0.0,0.0
PDX1,0.0,0.0,0.0,1.0,0.0,0.0
PEAK1,0.0,0.0,0.0,1.0,0.0,0.0
PEX14,1.0,0.0,0.0,0.0,0.0,0.0
PGM1,0.0,1.0,0.0,1.0,0.0,0.0
PHACTR1,0.0,1.0,1.0,0.0,0.0,0.0
PHIP,0.0,1.0,0.0,0.0,0.0,0.0
PHLDB2,0.0,1.0,0.0,0.0,0.0,0.0
PID1,0.0,1.0,1.0,0.0,0.0,0.0
PIGL,0.0,1.0,0.0,0.0,0.0,0.0
PIK3CA,0.0,1.0,0.0,0.0,0.0,0.0
PIK3CG,0.0,1.0,0.0,0.0,0.0,0.0
PIP4K2A,0.0,0.0,0.0,0.0,1.0,0.0
PITX2,0.0,1.0,0.0,0.0,0.0,0.0
PKD1,0.0,1.0,0.0,0.0,0.0,0.0
PKD1L1,0.0,1.0,0.0,0.0,0.0,0.0
PKHD1,0.0,1.0,0.0,1.0,0.0,0.0
PKP2,0.0,1.0,0.0,0.0,0.0,0.0
PLAGL1,0.0,0.0,0.0,1.0,0.0,0.0
PLCE1,0.0,1.0,0.0,0.0,0.0,0.0
PLCG2,0.0,1.0,1.0,0.0,0.0,0.0
PLCH1,0.0,1.0,0.0,0.0,0.0,0.0
PLCL1,1.0,0.0,0.0,0.0,0.0,0.0
PLCL2,1.0,0.0,0.0,0.0,0.0,1.0
PLEK,0.0,1.0,0.0,0.0,0.0,0.0
PLEKHA1,0.0,0.0,0.0,1.0,0.0,0.0
PLEKHG1,0.0,1.0,0.0,0.0,0.0,0.0
PLG,0.0,1.0,1.0,0.0,0.0,0.0
PLN,0.0,1.0,0.0,0.0,0.0,0.0
PLOD1,0.0,1.0,0.0,0.0,0.0,0.0
PLPP3,0.0,1.0,1.0,0.0,0.0,0.0
PLXNC1,1.0,0.0,0.0,0.0,0.0,0.0
PMPCA,0.0,1.0,0.0,0.0,0.0,0.0
PNPLA3,0.0,1.0,0.0,1.0,0.0,0.0
POLG,0.0,1.0,0.0,0.0,0.0,0.0
POLR3H,0.0,1.0,0.0,0.0,0.0,0.0
POU3F1,0.0,0.0,0.0,0.0,0.0,1.0
PPA2,0.0,1.0,0.0,0.0,0.0,0.0
PPARG,0.0,0.0,0.0,1.0,0.0,0.0
PPARGC1A,0.0,1.0,0.0,0.0,0.0,0.0
PPCS,0.0,1.0,0.0,0.0,0.0,0.0
PPIP5K2,0.0,0.0,0.0,1.0,0.0,0.0
PPP1CB,0.0,1.0,0.0,0.0,0.0,0.0
PPP1R13L,0.0,1.0,0.0,0.0,0.0,0.0
PRC1,0.0,0.0,0.0,1.0,0.0,0.0
PRDM16,0.0,1.0,0.0,0.0,0.0,0.0
PRDM6,0.0,1.0,0.0,0.0,0.0,0.0
PREX1,0.0,1.0,1.0,0.0,0.0,0.0
PRF1,0.0,0.0,0.0,1.0,0.0,0.0
PRKACA,0.0,1.0,0.0,0.0,0.0,0.0
PRKACB,0.0,1.0,0.0,0.0,0.0,0.0
PRKAG2,0.0,1.0,0.0,0.0,0.0,0.0
PRKAR1A,0.0,1.0,0.0,0.0,0.0,0.0
PRKCA,0.0,1.0,0.0,0.0,0.0,0.0
PRKCE,0.0,1.0,0.0,0.0,0.0,0.0
PRKCQ,1.0,0.0,0.0,0.0,0.0,1.0
PRKG1,0.0,1.0,0.0,0.0,0.0,0.0
PRL,0.0,1.0,0.0,0.0,0.0,0.0
PRNP,0.0,1.0,0.0,0.0,0.0,0.0
PROC,0.0,1.0,0.0,0.0,0.0,0.0
PROS1,0.0,1.0,0.0,0.0,0.0,0.0
PROX1,0.0,1.0,0.0,1.0,0.0,0.0
PRPH2,0.0,1.0,0.0,0.0,0.0,0.0
PRR5L,1.0,0.0,0.0,0.0,0.0,0.0
PRRT2,0.0,1.0,0.0,0.0,0.0,0.0
PRRX1,0.0,1.0,0.0,0.0,0.0,0.0
PRSS23,0.0,1.0,0.0,0.0,0.0,0.0
PSEN1,0.0,1.0,0.0,0.0,0.0,0.0
PSMD12,0.0,1.0,0.0,0.0,0.0,0.0
PSTPIP1,0.0,1.0,0.0,0.0,0.0,0.0
PTEN,0.0,1.0,0.0,0.0,0.0,0.0
PTF1A,0.0,0.0,0.0,1.0,0.0,0.0
PTGIS,0.0,1.0,0.0,0.0,0.0,0.0
PTPN11,0.0,1.0,0.0,0.0,0.0,0.0
PTPN14,0.0,1.0,0.0,0.0,0.0,0.0
PTPN2,0.0,0.0,0.0,1.0,0.0,1.0
PTPN22,0.0,0.0,0.0,1.0,0.0,1.0
PTPRC,1.0,0.0,0.0,0.0,0.0,0.0
PTPRJ,0.0,1.0,0.0,0.0,0.0,0.0
PUF60,0.0,1.0,0.0,0.0,0.0,0.0
PURG,0.0,1.0,0.0,1.0,0.0,0.0
PUS10,0.0,0.0,0.0,0.0,0.0,1.0
QSER1,0.0,0.0,0.0,1.0,0.0,0.0
RAD51B,1.0,0.0,0.0,0.0,0.0,1.0
RAF1,0.0,1.0,0.0,0.0,0.0,0.0
RASA1,0.0,1.0,0.0,0.0,0.0,0.0
RASGEF1B,0.0,1.0,1.0,0.0,0.0,0.0
RASGRP1,0.0,0.0,0.0,1.0,0.0,1.0
RBM10,0.0,1.0,0.0,0.0,0.0,0.0
RBM20,0.0,1.0,0.0,0.0,0.0,0.0
RBMS1,0.0,0.0,0.0,1.0,0.0,0.0
RCBTB1,0.0,1.0,0.0,0.0,0.0,0.0
RDX,0.0,1.0,0.0,0.0,0.0,0.0
REEP1,0.0,1.0,0.0,0.0,0.0,0.0
REL,0.0,0.0,0.0,0.0,0.0,1.0
RELN,0.0,1.0,0.0,1.0,0.0,0.0
RERE,0.0,1.0,0.0,0.0,0.0,0.0
REST,0.0,1.0,1.0,0.0,0.0,0.0
RFLNA,0.0,1.0,0.0,0.0,0.0,0.0
RFX6,0.0,0.0,0.0,1.0,0.0,0.0
RGL3,0.0,1.0,0.0,0.0,0.0,0.0
RGS17,0.0,0.0,0.0,1.0,0.0,0.0
RICTOR,0.0,0.0,0.0,1.0,0.0,0.0
RIN3,1.0,0.0,0.0,0.0,0.0,0.0
RIT1,0.0,1.0,0.0,0.0,0.0,0.0
RNF213,0.0,1.0,0.0,0.0,0.0,0.0
RNF6,0.0,0.0,0.0,1.0,0.0,0.0
RNLS,0.0,0.0,0.0,1.0,0.0,0.0
ROBO4,0.0,1.0,0.0,0.0,0.0,0.0
RORA,1.0,1.0,0.0,0.0,0.0,0.0
RPL3L,0.0,1.0,0.0,0.0,0.0,0.0
RPL5,0.0,1.0,0.0,0.0,0.0,0.0
RPTOR,0.0,1.0,0.0,0.0,0.0,0.0
RRAS2,0.0,1.0,0.0,0.0,0.0,0.0
RREB1,0.0,1.0,0.0,1.0,0.0,0.0
RSPO3,0.0,0.0,0.0,1.0,0.0,0.0
RTKN2,0.0,0.0,0.0,0.0,0.0,1.0
RTL1,0.0,0.0,0.0,1.0,0.0,0.0
RUNX3,1.0,1.0,0.0,0.0,0.0,1.0
RXFP2,0.0,1.0,0.0,0.0,0.0,0.0
RYK,0.0,1.0,0.0,0.0,0.0,0.0
RYR2,0.0,1.0,0.0,0.0,0.0,0.0
SACS,0.0,1.0,0.0,0.0,0.0,0.0
SAMHD1,0.0,1.0,0.0,0.0,0.0,0.0
SARS2,0.0,1.0,0.0,0.0,0.0,0.0
SCARB1,0.0,1.0,1.0,0.0,0.0,0.0
SCD5,0.0,0.0,0.0,1.0,0.0,0.0
SCN10A,0.0,1.0,0.0,0.0,0.0,0.0
SCN1A,0.0,1.0,0.0,0.0,0.0,0.0
SCN1B,0.0,1.0,0.0,0.0,0.0,0.0
SCN2B,0.0,1.0,0.0,0.0,0.0,0.0
SCN3B,0.0,1.0,0.0,0.0,0.0,0.0
SCN4B,0.0,1.0,0.0,0.0,0.0,0.0
SCN5A,0.0,1.0,0.0,0.0,0.0,0.0
SCN9A,0.0,1.0,0.0,0.0,0.0,0.0
SCNN1A,0.0,1.0,0.0,0.0,0.0,0.0
SCO1,0.0,1.0,0.0,0.0,0.0,0.0
SCO2,0.0,1.0,0.0,0.0,0.0,0.0
SDHA,0.0,1.0,0.0,0.0,0.0,0.0
SEC16B,0.0,0.0,0.0,1.0,0.0,0.0
SELP,0.0,1.0,0.0,0.0,0.0,0.0
SEMA3A,0.0,1.0,0.0,0.0,0.0,0.0
SEMA3E,0.0,1.0,0.0,0.0,0.0,0.0
SEMA5A,0.0,1.0,1.0,0.0,0.0,0.0
SEMA5B,0.0,1.0,0.0,0.0,0.0,0.0
SEPTIN9,0.0,1.0,0.0,0.0,0.0,0.0
SERPINB7,1.0,0.0,0.0,0.0,0.0,0.0
SERPING1,0.0,1.0,0.0,0.0,0.0,0.0
SERPINH1,0.0,1.0,1.0,0.0,0.0,0.0
SETD5,0.0,0.0,0.0,1.0,0.0,0.0
SF3B1,0.0,0.0,0.0,0.0,1.0,0.0
SGCA,0.0,1.0,0.0,0.0,0.0,0.0
SGCB,0.0,1.0,0.0,0.0,0.0,0.0
SGCD,0.0,1.0,0.0,0.0,0.0,0.0
SGCG,0.0,1.0,0.0,1.0,0.0,0.0
SGIP1,0.0,0.0,0.0,1.0,0.0,0.0
SH2B3,0.0,1.0,0.0,1.0,0.0,1.0
SH3PXD2A,0.0,1.0,0.0,0.0,0.0,0.0
SHOC2,0.0,1.0,0.0,0.0,0.0,0.0
SHROOM3,0.0,1.0,1.0,0.0,0.0,0.0
SIK1,0.0,1.0,0.0,0.0,0.0,0.0
SINHCAF,0.0,0.0,0.0,1.0,0.0,0.0
SIRPG,0.0,0.0,0.0,1.0,0.0,0.0
SLC12A2,0.0,1.0,0.0,0.0,0.0,0.0
SLC12A8,0.0,0.0,0.0,1.0,0.0,0.0
SLC1A2,0.0,0.0,0.0,1.0,0.0,0.0
SLC22A3,0.0,1.0,1.0,1.0,0.0,0.0
SLC22A5,0.0,1.0,0.0,0.0,0.0,0.0
SLC24A3,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A3,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A32,0.0,1.0,0.0,0.0,0.0,0.0
SLC25A4,0.0,1.0,0.0,0.0,0.0,0.0
SLC26A1,0.0,1.0,0.0,0.0,0.0,0.0
SLC2A10,0.0,1.0,0.0,0.0,0.0,0.0
SLC2A2,0.0,0.0,0.0,1.0,0.0,0.0
SLC30A8,0.0,0.0,0.0,1.0,0.0,0.0
SLC35F1,0.0,1.0,0.0,0.0,0.0,0.0
SLC39A8,0.0,1.0,0.0,0.0,0.0,0.0
SLC4A7,0.0,1.0,0.0,0.0,0.0,0.0
SLC6A2,0.0,1.0,0.0,0.0,0.0,0.0
SLC7A1,0.0,1.0,0.0,0.0,0.0,0.0
SMAD2,0.0,1.0,0.0,0.0,0.0,0.0
SMAD3,1.0,1.0,1.0,1.0,0.0,1.0
SMAD4,0.0,1.0,0.0,0.0,0.0,0.0
SMAD6,0.0,1.0,0.0,0.0,0.0,0.0
SMAD7,0.0,1.0,1.0,0.0,0.0,0.0
SMAD9,0.0,1.0,0.0,0.0,0.0,0.0
SMARCAL1,0.0,1.0,0.0,0.0,0.0,0.0
SMO,0.0,1.0,0.0,0.0,0.0,0.0
SNTA1,0.0,1.0,0.0,0.0,0.0,0.0
SNX16,0.0,1.0,0.0,0.0,0.0,0.0
SOS1,0.0,1.0,0.0,0.0,0.0,0.0
SOS2,0.0,1.0,0.0,0.0,0.0,0.0
SOX17,0.0,1.0,0.0,0.0,0.0,0.0
SOX5,0.0,1.0,0.0,0.0,0.0,0.0
SOX9,0.0,1.0,0.0,0.0,0.0,0.0
SP110,0.0,1.0,0.0,0.0,0.0,0.0
SP140,0.0,1.0,0.0,0.0,0.0,0.0
SPATA32,1.0,0.0,0.0,0.0,0.0,0.0
