symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
TMPRSS5	0.19076644756164907	0.3137963207508381	No data	No data	No data	No data	No data	No data	transmembrane serine protease 5
SHOX2	0.19029001305415993	0.3130126221631684	No data	No data	No data	No data	No data	No data	short stature homeobox 2
ADAD1	0.18827698004630025	0.30970133572107944	No data	No data	No data	No data	No data	No data	adenosine deaminase domain containing 1
CRYBA1	0.1869803996772119	0.30756855946729816	No data	No data	No data	No data	No data	No data	crystallin beta A1
ATAD2B	0.18686262749159724	0.30737483316476943	No data	No data	No data	No data	No data	No data	ATPase family AAA domain containing 2B
MYO18A	0.1846436141050649	0.30372472464049305	No data	No data	No data	No data	No data	No data	myosin XVIIIA
CCDC73	0.18417914030934546	0.3029607005154705	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 73
H2BC13	0.18354834863796565	0.3019230961140189	No data	No data	No data	No data	No data	No data	H2B clustered histone 13
HLA-DQB1	0.182505360894942	0.3002074604740394	No data	No data	No data	No data	No data	No data	major histocompatibility complex, class II, DQ beta 1
CDK5RAP2	0.18166250275510457	0.29882102283483974	No data	No data	No data	No data	No data	No data	CDK5 regulatory subunit associated protein 2
XRN2	0.1816283387263296	0.2987648256016856	No data	No data	No data	No data	No data	No data	5'-3' exoribonuclease 2
CHAC2	0.18088665523561342	0.2975448125777855	No data	No data	No data	No data	No data	No data	ChaC glutathione specific gamma-glutamylcyclotransferase 2
BAG5	0.180498035195314	0.29690556212061797	No data	No data	No data	No data	No data	No data	BAG cochaperone 5
AKAP6	0.18022511206802017	0.2964566243001192	No data	No data	No data	No data	No data	No data	A-kinase anchoring protein 6
DAGLA	0.17998062680793778	0.29605446461180784	No data	No data	No data	No data	No data	No data	diacylglycerol lipase alpha
CELSR3	0.1780728994129156	0.29291639790665475	No data	No data	No data	No data	No data	No data	cadherin EGF LAG seven-pass G-type receptor 3
ASIC2	0.17787762621491585	0.2925951883236448	No data	No data	No data	No data	No data	No data	acid sensing ion channel subunit 2
NOS1	0.1777870112563765	0.2924461335975224	No data	No data	No data	No data	No data	No data	nitric oxide synthase 1
CHRNA3	0.17591004690732495	0.28935866976705754	No data	No data	No data	No data	No data	No data	cholinergic receptor nicotinic alpha 3 subunit
FURIN	0.17562262775780704	0.2888858870907281	No data	No data	No data	No data	No data	No data	furin, paired basic amino acid cleaving enzyme
NMB	0.17395171964363498	0.28613737012015095	No data	No data	No data	No data	No data	No data	neuromedin B
FES	0.17330581408238502	0.28507490451750744	No data	No data	No data	No data	No data	No data	FES proto-oncogene, tyrosine kinase
TRIM26	0.1725557541080891	0.283841112814171	No data	No data	No data	No data	No data	No data	tripartite motif containing 26
FBXL4	0.17214412359516454	0.28316401187679174	No data	No data	No data	No data	No data	No data	F-box and leucine rich repeat protein 4
GIGYF2	0.17157375711734746	0.28222580233047845	No data	No data	No data	No data	No data	No data	GRB10 interacting GYF protein 2
ANKS1B	0.1689015465519961	0.2778302188597122	No data	No data	No data	No data	No data	No data	ankyrin repeat and sterile alpha motif domain containing 1B
RABGAP1L	0.16888519026009977	0.27780331400152675	No data	No data	No data	No data	No data	No data	RAB GTPase activating protein 1 like
KCNJ13	0.1684973093338908	0.2771652793309148	No data	No data	No data	No data	No data	No data	potassium inwardly rectifying channel subfamily J member 13
TUSC1	0.16833743621815012	0.27690230019518297	No data	No data	No data	No data	No data	No data	tumor suppressor candidate 1
TACR3	0.1677032086087406	0.2758590439365739	No data	No data	No data	No data	No data	No data	tachykinin receptor 3
BHLHE22	0.16729223612296218	0.275183025403884	No data	No data	No data	No data	No data	No data	basic helix-loop-helix family member e22
PRSS16	0.1669869208923964	0.27468080503313574	No data	No data	No data	No data	No data	No data	serine protease 16
IPO9	0.16652976169252157	0.2739288128628577	No data	No data	No data	No data	No data	No data	importin 9
CSE1L	0.16606974924369142	0.2731721273147042	No data	No data	No data	No data	No data	No data	chromosome segregation 1 like
USP3	0.16579043664692478	0.2727126793020949	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 3
KLC1	0.16552991087907548	0.27228413419651243	No data	No data	No data	No data	No data	No data	kinesin light chain 1
TCAIM	0.16461524533492863	0.2707795788297827	No data	No data	No data	No data	No data	No data	T cell activation inhibitor, mitochondrial
SPAG16	0.1643119159742025	0.2702806250641274	No data	No data	No data	No data	No data	No data	sperm associated antigen 16
DCAF4L1	0.16396205420214433	0.2697051290151813	No data	No data	No data	No data	No data	No data	DDB1 and CUL4 associated factor 4 like 1
HP	0.1637724296461855	0.2693932110194097	No data	No data	No data	No data	No data	No data	haptoglobin
RGS5	0.16361768225149256	0.2691386633055895	No data	No data	No data	No data	No data	No data	regulator of G protein signaling 5
IER3	0.16359975090926548	0.2691091676092084	No data	No data	No data	No data	No data	No data	immediate early response 3
ARL3	0.16193456336688042	0.2663700605448401	No data	No data	No data	No data	No data	No data	ADP ribosylation factor like GTPase 3
CDH5	0.16154028999426787	0.26572151078529255	No data	No data	No data	No data	No data	No data	cadherin 5
STK4	0.16127753194748112	0.26528929375036187	No data	No data	No data	No data	No data	No data	serine/threonine kinase 4
BNC2	0.1605652458778033	0.26411763725183246	No data	No data	No data	No data	No data	No data	basonuclin 2
ZSCAN2	0.16050963433237897	0.26402616048236655	No data	No data	No data	No data	No data	No data	zinc finger and SCAN domain containing 2
KDM3A	0.15975891908452142	0.2627912909037782	No data	No data	No data	No data	No data	No data	lysine demethylase 3A
CAMTA1	0.15860816308132789	0.2608983846589975	No data	No data	No data	No data	No data	No data	calmodulin binding transcription activator 1
PCMTD1	0.1585604379548722	0.2608198804498948	No data	No data	No data	No data	No data	No data	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
NCOA5	0.15838077482737078	0.2605243482475335	No data	No data	No data	No data	No data	No data	nuclear receptor coactivator 5
GPD2	0.15790334349598031	0.2597390099602381	No data	No data	No data	No data	No data	No data	glycerol-3-phosphate dehydrogenase 2
PPIL1	0.15707504433525202	0.25837652073616446	No data	No data	No data	No data	No data	No data	peptidylprolyl isomerase like 1
RFTN2	0.1568622509969764	0.2580264918527593	No data	No data	No data	No data	No data	No data	raftlin family member 2
SHANK2	0.15520328976806375	0.25529762660126976	No data	No data	No data	No data	No data	No data	SH3 and multiple ankyrin repeat domains 2
WDPCP	0.15518954387426803	0.2552750156497442	No data	No data	No data	No data	No data	No data	WD repeat containing planar cell polarity effector
DLST	0.15518008378940973	0.25525945452848586	No data	No data	No data	No data	No data	No data	dihydrolipoamide S-succinyltransferase
ADGRG6	0.15508590893564533	0.2551045440450322	No data	No data	No data	No data	No data	No data	adhesion G protein-coupled receptor G6
BTN1A1	0.15344067610379358	0.2523982609642681	No data	No data	No data	No data	No data	No data	butyrophilin subfamily 1 member A1
C3orf49	0.15256812042133006	0.250962973122475	No data	No data	No data	No data	No data	No data	chromosome 3 open reading frame 49
PTN	0.1522832676125608	0.25049441188180693	No data	No data	No data	No data	No data	No data	pleiotrophin
NMUR2	0.15217484246951216	0.2503160607545493	No data	No data	No data	No data	No data	No data	neuromedin U receptor 2
CSF3R	0.15084654046285112	0.24813110481568332	No data	No data	No data	No data	No data	No data	colony stimulating factor 3 receptor
FADS2	0.1508114427394672	0.24807337172579577	No data	No data	No data	No data	No data	No data	fatty acid desaturase 2
PTPRF	0.15067409486275163	0.247847444897849	No data	No data	No data	No data	No data	No data	protein tyrosine phosphatase receptor type F
SKIC2	0.15002052607585395	0.2467723738709075	No data	No data	No data	No data	No data	No data	SKI2 subunit of superkiller complex
GID4	0.14934410253765334	0.24565970851350485	No data	No data	No data	No data	No data	No data	GID complex subunit 4 homolog
OR12D3	0.1490890028021309	0.24524008881908457	No data	No data	No data	No data	No data	No data	olfactory receptor family 12 subfamily D member 3
CRTAP	0.1486367727670884	0.24449620475066897	No data	No data	No data	No data	No data	No data	cartilage associated protein
ATG7	0.14787295045703783	0.24323977505003297	No data	No data	No data	No data	No data	No data	autophagy related 7
VPS45	0.1468492999141025	0.2415559476358652	No data	No data	No data	No data	No data	No data	vacuolar protein sorting 45 homolog
CSNK1G1	0.14630959735321428	0.24066817790449352	No data	No data	No data	No data	No data	No data	casein kinase 1 gamma 1
CLUH	0.14625774185001708	0.24058287953928334	No data	No data	No data	No data	No data	No data	clustered mitochondria homolog
ZKSCAN8	0.1462146962874326	0.24051207285741497	No data	No data	No data	No data	No data	No data	zinc finger with KRAB and SCAN domains 8
FAXC	0.14609924001935456	0.24032215606337917	No data	No data	No data	No data	No data	No data	failed axon connections homolog, metaxin like GST domain containing
IL12B	0.14503050228390912	0.2385641636411426	No data	No data	No data	No data	No data	No data	interleukin 12B
SLC45A1	0.14453616200345326	0.23775101141658353	No data	No data	No data	No data	No data	No data	solute carrier family 45 member 1
C2orf69	0.14432943967165326	0.2374109688778404	No data	No data	No data	No data	No data	No data	chromosome 2 open reading frame 69
ATPAF2	0.14419953656954887	0.23719728813882415	No data	No data	No data	No data	No data	No data	ATP synthase mitochondrial F1 complex assembly factor 2
DGKI	0.14382433314635176	0.23658010699802462	No data	No data	No data	No data	No data	No data	diacylglycerol kinase iota
PCDH17	0.14242388210121262	0.23427647136936244	No data	No data	No data	No data	No data	No data	protocadherin 17
NRGN	0.14198083035607528	0.23354768489090477	No data	No data	No data	No data	No data	No data	neurogranin
LPGAT1	0.14197283394670376	0.23353453140468078	No data	No data	No data	No data	No data	No data	lysophosphatidylglycerol acyltransferase 1
DRC3	0.14056262419811671	0.23121484344985543	No data	No data	No data	No data	No data	No data	dynein regulatory complex subunit 3
GABBR1	0.13855197276694176	0.22790747452057236	No data	No data	No data	No data	No data	No data	gamma-aminobutyric acid type B receptor subunit 1
PCDHA3	0.13827171899920185	0.22744647835317808	No data	No data	No data	No data	No data	No data	protocadherin alpha 3
FADS1	0.13785458590353658	0.2267603260850185	No data	No data	No data	No data	No data	No data	fatty acid desaturase 1
PCDHA2	0.13748111532635945	0.22614599534434146	No data	No data	No data	No data	No data	No data	protocadherin alpha 2
ZNF391	0.13601300130993635	0.22373105926577644	No data	No data	No data	No data	No data	No data	zinc finger protein 391
RNF34	0.1359080310549329	0.22355839116701287	No data	No data	No data	No data	No data	No data	ring finger protein 34
EXD2	0.1353753005699843	0.22268208997115052	No data	No data	No data	No data	No data	No data	exonuclease 3'-5' domain containing 2
KDM2B	0.13449593785455174	0.22123560507700252	No data	No data	No data	No data	No data	No data	lysine demethylase 2B
GRIA1	0.13269672371728203	0.218276034441104	No data	No data	No data	No data	No data	No data	glutamate ionotropic receptor AMPA type subunit 1
ZNF507	0.13053073212536787	0.21471314274286515	No data	No data	No data	No data	No data	No data	zinc finger protein 507
THOC7	0.12910965122519721	0.21237557256916503	No data	No data	No data	No data	No data	No data	THO complex 7
IL2	0.1290632503342393	0.21229924662690283	No data	No data	No data	No data	No data	No data	interleukin 2
GPR20	0.1289667952616315	0.21214058535659583	No data	No data	No data	No data	No data	No data	G protein-coupled receptor 20
TRIM8	0.12770748332012585	0.21006911283628085	No data	No data	No data	No data	No data	No data	tripartite motif containing 8
CXXC4	0.12748240394676724	0.2096988743580809	No data	No data	No data	No data	No data	No data	CXXC finger protein 4
CABP1	0.127303517789024	0.20940462021197406	No data	No data	No data	No data	No data	No data	calcium binding protein 1
ST3GAL3	0.1271233365287069	0.20910823572047443	No data	No data	No data	No data	No data	No data	ST3 beta-galactoside alpha-2,3-sialyltransferase 3
SLC6A15	0.12606843830892994	0.2073730082506352	No data	No data	No data	No data	No data	No data	solute carrier family 6 member 15
OR5AK2	0.12605819619842637	0.20735616075657207	No data	No data	No data	No data	No data	No data	olfactory receptor family 5 subfamily AK member 2
ERLEC1	0.12597367094497317	0.2072171231329062	No data	No data	No data	No data	No data	No data	endoplasmic reticulum lectin 1
PIK3C3	0.12538311518564366	0.20624570375153975	No data	No data	No data	No data	No data	No data	phosphatidylinositol 3-kinase catalytic subunit type 3
SPPL2C	0.12456286642213533	0.20489645681960136	No data	No data	No data	No data	No data	No data	signal peptide peptidase like 2C
HSPE1-MOB4	0.12451372044608057	0.20481561542079768	No data	No data	No data	No data	No data	No data	HSPE1-MOB4 readthrough
HLA-B	0.12430613321822219	0.20447415019371273	No data	No data	No data	No data	No data	No data	major histocompatibility complex, class I, B
POU5F2	0.12411833722593989	0.20416524004634054	No data	No data	No data	No data	No data	No data	POU domain class 5, transcription factor 2
MOB4	0.12358386800536	0.20328607876239235	No data	No data	No data	No data	No data	No data	MOB family member 4, phocein
ZSCAN12	0.12283352920562701	0.202051828412384	No data	No data	No data	No data	No data	No data	zinc finger and SCAN domain containing 12
ADAMTS9	0.12186221683612651	0.20045409331931668	No data	No data	No data	No data	No data	No data	ADAM metallopeptidase with thrombospondin type 1 motif 9
LRRIQ1	0.1208526426171262	0.19879342038916306	No data	No data	No data	No data	No data	No data	leucine rich repeats and IQ motif containing 1
FBXO21	0.12024937631177088	0.19780109312473532	No data	No data	No data	No data	No data	No data	F-box protein 21
CDC25C	0.1199358201382328	0.197285317028558	No data	No data	No data	No data	No data	No data	cell division cycle 25C
PROX2	0.11963070153960599	0.1967834201024185	No data	No data	No data	No data	No data	No data	prospero homeobox 2
SHMT2	0.11929978617739499	0.19623908945901128	No data	No data	No data	No data	No data	No data	serine hydroxymethyltransferase 2
PSORS1C1	0.1184497105866441	0.1948407796611024	No data	No data	No data	No data	No data	No data	psoriasis susceptibility 1 candidate 1
FARP1	0.1181718821719199	0.1943837730152544	No data	No data	No data	No data	No data	No data	FERM, ARH/RhoGEF and pleckstrin domain protein 1
NKX3-1	0.11750631051021145	0.1932889581706647	No data	No data	No data	No data	No data	No data	NK3 homeobox 1
KDM3B	0.11704896215437956	0.19253665485320048	No data	No data	No data	No data	No data	No data	lysine demethylase 3B
SNORC	0.11606361810213707	0.19091583870749176	No data	No data	No data	No data	No data	No data	secondary ossification center associated regulator of chondrocyte maturation
UNC119B	0.11594114753649051	0.1907143839265731	No data	No data	No data	No data	No data	No data	unc-119 lipid binding chaperone B
CCDC71	0.11581471092955486	0.1905064053088877	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 71
ATXN7	0.11544769769923807	0.18990269641346955	No data	No data	No data	No data	No data	No data	ataxin 7
STAU1	0.11480433920364536	0.18884442054042563	No data	No data	No data	No data	No data	No data	staufen double-stranded RNA binding protein 1
MDH1	0.11435141861168034	0.1880994005583086	No data	No data	No data	No data	No data	No data	malate dehydrogenase 1
TCTA	0.11412184912565308	0.1877217761857169	No data	No data	No data	No data	No data	No data	T cell leukemia translocation altered
RPS6KL1	0.11388513089829432	0.18733239267646096	No data	No data	No data	No data	No data	No data	ribosomal protein S6 kinase like 1
HSPD1	0.11372051733233998	0.18706161586008474	No data	No data	No data	No data	No data	No data	heat shock protein family D (Hsp60) member 1
TMEM200A	0.11371486697695762	0.18705232145452977	No data	No data	No data	No data	No data	No data	transmembrane protein 200A
MPHOSPH9	0.11353390140399039	0.18675464682827594	No data	No data	No data	No data	No data	No data	M-phase phosphoprotein 9
SHISA4	0.11320275946307928	0.18620994348011186	No data	No data	No data	No data	No data	No data	shisa family member 4
TYW5	0.11243670812638056	0.18494984719989654	No data	No data	No data	No data	No data	No data	tRNA-yW synthesizing protein 5
TIAF1	0.10894684894616805	0.17920929384427922	No data	No data	No data	No data	No data	No data	TGFB1-induced anti-apoptotic factor 1 
ITIH3	0.1084215900450352	0.1783452828364533	No data	No data	No data	No data	No data	No data	inter-alpha-trypsin inhibitor heavy chain 3
CKB	0.10840157573393042	0.17831236081443463	No data	No data	No data	No data	No data	No data	creatine kinase B
ZSCAN31	0.10796025900263254	0.1775864283019979	No data	No data	No data	No data	No data	No data	zinc finger and SCAN domain containing 31
SCRN3	0.10702501141931234	0.17604801704368608	No data	No data	No data	No data	No data	No data	secernin 3
SUGP1	0.10639685271012832	0.17501474366511754	No data	No data	No data	No data	No data	No data	SURP and G-patch domain containing 1
IGSF6	0.10625917195564277	0.17478826927851557	No data	No data	No data	No data	No data	No data	immunoglobulin superfamily member 6
MRTFB	0.10623941009163464	0.1747557625128018	No data	No data	No data	No data	No data	No data	myocardin related transcription factor B
SEMA3E	0.10504398911222015	0.17278938577368785	No data	No data	No data	No data	No data	No data	semaphorin 3E
PAFAH1B1	0.10446390248113809	0.17183518731333505	No data	No data	No data	No data	No data	No data	platelet activating factor acetylhydrolase 1b regulatory subunit 1
CHADL	0.10425622310168285	0.17149357050387065	No data	No data	No data	No data	No data	No data	chondroadherin like
RIMS1	0.10363184841250644	0.17046652155088227	No data	No data	No data	No data	No data	No data	regulating synaptic membrane exocytosis 1
NCKIPSD	0.10339278014152055	0.1700732723983058	No data	No data	No data	No data	No data	No data	NCK interacting protein with SH3 domain
KLHDC8B	0.10331386597504014	0.16994346458664297	No data	No data	No data	No data	No data	No data	kelch domain containing 8B
GNG12	0.1031480856090166	0.16967076847275164	No data	No data	No data	No data	No data	No data	G protein subunit gamma 12
SYNE2	0.10267393227999275	0.1688908222504404	No data	No data	No data	No data	No data	No data	spectrin repeat containing nuclear envelope protein 2
EID3	0.10265587168884437	0.168861113949398	No data	No data	No data	No data	No data	No data	EP300 interacting inhibitor of differentiation 3
BTN2A1	0.10264819544358576	0.16884848710882872	No data	No data	No data	No data	No data	No data	butyrophilin subfamily 2 member A1
CLDN23	0.10247988978128504	0.16857163707431502	No data	No data	No data	No data	No data	No data	claudin 23
ANAPC5	0.10216256670415871	0.16804966470776772	No data	No data	No data	No data	No data	No data	anaphase promoting complex subunit 5
ACADS	0.10205547452700046	0.1678735062081836	No data	No data	No data	No data	No data	No data	acyl-CoA dehydrogenase short chain
CYP17A1	0.10153013718542399	0.16700936617178408	No data	No data	No data	No data	No data	No data	cytochrome P450 family 17 subfamily A member 1
MRPL33	0.10109376838985439	0.16629157263790825	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein L33
RNF103-CHMP3	0.10063331949788189	0.16553416917392605	No data	No data	No data	No data	No data	No data	RNF103-CHMP3 readthrough
NAGA	0.10014034526586238	0.1647232639953165	No data	No data	No data	No data	No data	No data	alpha-N-acetylgalactosaminidase
ADRA1B	0.39447327183251873	0.16379112389512585	No data	0.607930797611621	No data	No data	No data	No data	adrenoceptor alpha 1B
ATP2A2	0.09857255338383394	0.16214436539668023	No data	No data	No data	No data	No data	No data	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
POM121L2	0.09838229125068312	0.16183139863484106	No data	No data	No data	No data	No data	No data	POM121 transmembrane nucleoporin like 2
OR2B2	0.09756080574529456	0.16048011735641934	No data	No data	No data	No data	No data	No data	olfactory receptor family 2 subfamily B member 2
CTNND1	0.0973749178340899	0.16017434585753335	No data	No data	No data	No data	No data	No data	catenin delta 1
ZNF322	0.09718940173328042	0.1598691859585147	No data	No data	No data	No data	No data	No data	zinc finger protein 322
MSANTD1	0.09688522289173775	0.15936883486141995	No data	No data	No data	No data	No data	No data	Myb/SANT DNA binding domain containing 1
MPL	0.09665984750804602	0.158998109468699	No data	No data	No data	No data	No data	No data	MPL proto-oncogene, thrombopoietin receptor
TOPAZ1	0.09631658979535986	0.15843347659595308	No data	No data	No data	No data	No data	No data	testis and ovary specific TOPAZ 1
EYA2	0.0962680537382706	0.1583536384675346	No data	No data	No data	No data	No data	No data	EYA transcriptional coactivator and phosphatase 2
MUC21	0.09609358937829447	0.1580666578429939	No data	No data	No data	No data	No data	No data	mucin 21, cell surface associated
BMP2	0.0959059050591611	0.157757931389472	No data	No data	No data	No data	No data	No data	bone morphogenetic protein 2
BOLL	0.09551027829976957	0.1571071554114399	No data	No data	No data	No data	No data	No data	boule homolog, RNA binding protein
OSBPL3	0.09549813086177283	0.15708717379832793	No data	No data	No data	No data	No data	No data	oxysterol binding protein like 3
LMOD1	0.09525052097168553	0.1566798743309213	No data	No data	No data	No data	No data	No data	leiomodin 1
TRIM27	0.09462118997042052	0.1556446726208953	No data	No data	No data	No data	No data	No data	tripartite motif containing 27
ZC3H12A	0.09446959132956782	0.15539530436804763	No data	No data	No data	No data	No data	No data	zinc finger CCCH-type containing 12A
GPX1	0.09346720675792641	0.1537464578618672	No data	No data	No data	No data	No data	No data	glutathione peroxidase 1
EIF3M	0.09332618877376643	0.15351449398585695	No data	No data	No data	No data	No data	No data	eukaryotic translation initiation factor 3 subunit M
POGZ	0.09239496367117545	0.15198269940290526	No data	No data	No data	No data	No data	No data	pogo transposable element derived with ZNF domain
PLEKHO1	0.0922123858744868	0.15168237279105085	No data	No data	No data	No data	No data	No data	pleckstrin homology domain containing O1
PGBD1	0.09218367789363946	0.15163515034244301	No data	No data	No data	No data	No data	No data	piggyBac transposable element derived 1
TOM1L2	0.09177313269915938	0.15095983467149332	No data	No data	No data	No data	No data	No data	target of myb1 like 2 membrane trafficking protein
RORA	0.09137242557637582	0.1503007018814491	No data	No data	No data	No data	No data	No data	RAR related orphan receptor A
TSPAN19	0.09111782915403027	0.14988191009898671	No data	No data	No data	No data	No data	No data	tetraspanin 19
PSME4	0.09093064048010586	0.14957399894419768	No data	No data	No data	No data	No data	No data	proteasome activator subunit 4
RBM12B	0.09080569933726024	0.14936848025138513	No data	No data	No data	No data	No data	No data	RNA binding motif protein 12B
TRIM10	0.0907032433152434	0.14919994787497098	No data	No data	No data	No data	No data	No data	tripartite motif containing 10
CPNE5	0.09066761808920769	0.14914134708327614	No data	No data	No data	No data	No data	No data	copine 5
C2CD4A	0.09007740928152448	0.14817049841102273	No data	No data	No data	No data	No data	No data	C2 calcium dependent domain containing 4A
KAAG1	0.08996556418653388	0.14798652172250817	No data	No data	No data	No data	No data	No data	kidney associated DCDC2 antisense RNA 1
MPPED2	0.08970480661888226	0.14755759532385218	No data	No data	No data	No data	No data	No data	metallophosphoesterase domain containing 2
ZDHHC5	0.08940833628415458	0.14706992413513723	No data	No data	No data	No data	No data	No data	zinc finger DHHC-type palmitoyltransferase 5
PCDHA7	0.088560853346182	0.1456758790541805	No data	No data	No data	No data	No data	No data	protocadherin alpha 7
ITIH1	0.08853848986112384	0.1456390928193886	No data	No data	No data	No data	No data	No data	inter-alpha-trypsin inhibitor heavy chain 1
LINC02210-CRHR1	0.08755584732385775	0.14402272046068168	No data	No data	No data	No data	No data	No data	LINC02210-CRHR1 readthrough
MAGI1	0.08709127356231276	0.14325853189946688	No data	No data	No data	No data	No data	No data	membrane associated guanylate kinase, WW and PDZ domain containing 1
COQ10B	0.08691835396323797	0.14297409228931035	No data	No data	No data	No data	No data	No data	coenzyme Q10B
H1-5	0.08687094169178612	0.1428961027029329	No data	No data	No data	No data	No data	No data	H1.5 linker histone, cluster member
ZSCAN9	0.08650277940154774	0.14229050369119542	No data	No data	No data	No data	No data	No data	zinc finger and SCAN domain containing 9
AS3MT	0.08649205830560677	0.14227286830245858	No data	No data	No data	No data	No data	No data	arsenite methyltransferase
BORCS7-ASMT	0.08643162639062077	0.14217346239108936	No data	No data	No data	No data	No data	No data	BORCS7-ASMT readthrough (NMD candidate)
BEAN1	0.08614953665091468	0.14170944618922177	No data	No data	No data	No data	No data	No data	brain expressed associated with NEDD4 1
TMEM67	0.08568002846595585	0.14093714087617726	No data	No data	No data	No data	No data	No data	transmembrane protein 67
SIM1	0.0856071796345739	0.1408173100801917	No data	No data	No data	No data	No data	No data	SIM bHLH transcription factor 1
GARIN2	0.08546191703816014	0.14057836413933056	No data	No data	No data	No data	No data	No data	golgi associated RAB2 interactor family member 2
PALS1	0.08527043827959357	0.14026339612106462	No data	No data	No data	No data	No data	No data	protein associated with LIN7 1, MAGUK p55 family member
PBX4	0.08522565398137784	0.1401897293511104	No data	No data	No data	No data	No data	No data	PBX homeobox 4
FANCC	0.08511798332048062	0.14001261928970174	No data	No data	No data	No data	No data	No data	FA complementation group C
SZT2	0.08474454219135989	0.1393983369888414	No data	No data	No data	No data	No data	No data	SZT2 subunit of KICSTOR complex
NKX2-4	0.08474330307833745	0.13939629874200918	No data	No data	No data	No data	No data	No data	NK2 homeobox 4
SELENOO	0.0846283244041923	0.13920716755372775	No data	No data	No data	No data	No data	No data	selenoprotein O
C3orf62	0.08420272610139534	0.138507090662626	No data	No data	No data	No data	No data	No data	chromosome 3 open reading frame 62
TUBGCP6	0.08397595067296515	0.13813406230262001	No data	No data	No data	No data	No data	No data	tubulin gamma complex associated protein 6
AVL9	0.08381646856622267	0.13787172634699968	No data	No data	No data	No data	No data	No data	AVL9 cell migration associated
PHETA2	0.08366353662508454	0.1376201649164241	No data	No data	No data	No data	No data	No data	PH domain containing endocytic trafficking adaptor 2
NTNG1	0.08350051677417451	0.13735200964028005	No data	No data	No data	No data	No data	No data	netrin G1
BTN3A1	0.08313522602569162	0.13675113409668527	No data	No data	No data	No data	No data	No data	butyrophilin subfamily 3 member A1
FTCDNL1	0.08310696897107621	0.13670465338748872	No data	No data	No data	No data	No data	No data	formiminotransferase cyclodeaminase N-terminal like
FAM53C	0.08305069671835011	0.13661208980468098	No data	No data	No data	No data	No data	No data	family with sequence similarity 53 member C
DCP1B	0.08294791567667528	0.1364430227956092	No data	No data	No data	No data	No data	No data	decapping mRNA 1B
PCDHA4	0.08273698083691136	0.13609605100113417	No data	No data	No data	No data	No data	No data	protocadherin alpha 4
BARD1	0.08264806759358952	0.1359497954673281	No data	No data	No data	No data	No data	No data	BRCA1 associated RING domain 1
BORCS7	0.08209546475705495	0.13504080576207617	No data	No data	No data	No data	No data	No data	BLOC-1 related complex subunit 7
TMCO5A	0.08188749451324225	0.13469871050282994	No data	No data	No data	No data	No data	No data	transmembrane and coiled-coil domains 5A
KCTD10	0.08091193256991586	0.13309398518350235	No data	No data	No data	No data	No data	No data	potassium channel tetramerization domain containing 10
MADD	0.08087775507917226	0.133037765806432	No data	No data	No data	No data	No data	No data	MAP kinase activating death domain
C11orf58	0.08024590702569659	0.13199842373664708	No data	No data	No data	No data	No data	No data	chromosome 11 open reading frame 58
DDHD2	0.08011777677307579	0.13178765920041335	No data	No data	No data	No data	No data	No data	DDHD domain containing 2
ZKSCAN8P1	0.0794003193187407	0.13060749616680203	No data	No data	No data	No data	No data	No data	ZKSCAN8 pseudogene 1
H2BC12	0.07923308311806221	0.13033240531544935	No data	No data	No data	No data	No data	No data	H2B clustered histone 12
NUF2	0.07893781625273544	0.12984671374251575	No data	No data	No data	No data	No data	No data	NUF2 component of NDC80 kinetochore complex
FANCL	0.07854405401579	0.1291990047623285	No data	No data	No data	No data	No data	No data	FA complementation group L
ABCB9	0.07815500522401198	0.12855904904153515	No data	No data	No data	No data	No data	No data	ATP binding cassette subfamily B member 9
NEK4	0.07810636236991297	0.1284790352401451	No data	No data	No data	No data	No data	No data	NIMA related kinase 4
LSM1	0.07776573649121785	0.12791873153447111	No data	No data	No data	No data	No data	No data	LSM1 homolog, mRNA degradation associated
FLOT1	0.07769665456342414	0.12780509700885553	No data	No data	No data	No data	No data	No data	flotillin 1
DYNAP	0.07760901760651544	0.12766094086928667	No data	No data	No data	No data	No data	No data	dynactin associated protein
MAIP1	0.07748218888149895	0.12745231724713302	No data	No data	No data	No data	No data	No data	matrix AAA peptidase interacting protein 1
FAM98B	0.07696446543204442	0.1266007014851277	No data	No data	No data	No data	No data	No data	family with sequence similarity 98 member B
HAPLN4	0.07679471796230711	0.1263214797868617	No data	No data	No data	No data	No data	No data	hyaluronan and proteoglycan link protein 4
HLA-DQA1	0.07663087004734886	0.1260519624082358	No data	No data	No data	No data	No data	No data	major histocompatibility complex, class II, DQ alpha 1
LTBP3	0.07661844449731821	0.12603152332194592	No data	No data	No data	No data	No data	No data	latent transforming growth factor beta binding protein 3
SFXN2	0.07647405685237753	0.12579401660982023	No data	No data	No data	No data	No data	No data	sideroflexin 2
PLPP5	0.07641654617502512	0.12569941591253964	No data	No data	No data	No data	No data	No data	phospholipid phosphatase 5
