symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
RNASET2	0.29303522938252874	0.46347779871521805	No data	No data	No data	0.01823792392834863	No data	0.3627523069348543	ribonuclease T2
BTNL2	0.29262459870844415	0.4482521150092861	No data	No data	No data	0.6618625994534805	No data	No data	butyrophilin like 2
MYBL2	0.2926170296149528	0.4798974022368841	No data	No data	No data	0.02870784322054877	No data	No data	MYB proto-oncogene like 2
QKI	0.29239030209216177	0.47861255648159956	No data	No data	No data	0.046945767148897415	No data	No data	QKI, KH domain containing RNA binding
ANK1	0.2920264708403515	0.45461816974263025	No data	No data	No data	0.13554178182745577	No data	0.45462321435712083	ankyrin 1
PPP2R2A	0.2918583690982917	0.4476056716897672	No data	No data	No data	0.07592886792503144	No data	0.6158375117914245	protein phosphatase 2 regulatory subunit Balpha
SLC45A1	0.2916568086649075	0.47975330384764214	No data	No data	No data	No data	No data	No data	solute carrier family 45 member 1
ATP2A3	0.2916501469883798	0.47521046459734223	No data	No data	No data	0.09063762596507267	No data	No data	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
RAI1	0.29140559359725304	0.4665248929232369	No data	No data	No data	No data	No data	0.2563036242730594	retinoic acid induced 1
ZHX3	0.2911021128364476	0.47884087132960046	No data	No data	No data	No data	No data	No data	zinc fingers and homeoboxes 3
CAPSL	0.2908569941638169	0.47668986868261054	No data	No data	No data	0.03495602086266821	No data	No data	calcyphosine like
WRN	0.2906288717639038	0.37667156786392186	No data	No data	No data	0.09959837548094437	No data	0.26900937794314234	WRN RecQ like helicase
NCAN	0.29048861570171847	0.4759783705433259	No data	No data	No data	0.03706689168770857	No data	No data	neurocan
CHD1L	0.29020416004246535	0.4730860852234797	No data	No data	No data	0.08555443888721544	No data	No data	chromodomain helicase DNA binding protein 1 like
PIK3R1	0.2896838453169472	0.423421724057184	No data	No data	No data	0.4836319211646527	No data	0.8467765774081792	phosphoinositide-3-kinase regulatory subunit 1
RAB12	0.28966629475206335	0.476479059606909	No data	No data	No data	No data	No data	No data	RAB12, member RAS oncogene family
TRANK1	0.2894022370133953	0.4760447046775232	No data	No data	No data	No data	No data	No data	tetratricopeptide repeat and ankyrin repeat containing 1
ABCB5	0.28934891611004954	0.47474957772841797	No data	No data	No data	0.024148362238461615	No data	No data	ATP binding cassette subfamily B member 5
BRD3	0.28907473228224273	0.44510944438264627	No data	0.12158615952232422	No data	No data	No data	No data	bromodomain containing 3
SOX5	0.2889210237592959	0.4716815519785764	No data	No data	No data	0.07143186871936547	No data	No data	SRY-box transcription factor 5
TDRD15	0.28798060539632575	0.4737062286163421	No data	No data	No data	No data	No data	No data	tudor domain containing 15
MEF2C	0.28789038105937487	0.4659582316224725	No data	No data	No data	0.15199169621198177	No data	No data	myocyte enhancer factor 2C
PHTF1	0.28786455515899984	0.46907828431376064	No data	No data	No data	0.08874100948469636	No data	No data	putative homeodomain transcription factor 1
IL19	0.2878603197145761	0.45005414949665307	No data	No data	No data	0.4690843661375154	No data	No data	interleukin 19
BHLHE40	0.28773505190868814	0.4573837124530919	No data	No data	No data	0.09076744547673511	0.013714233099067288	0.2746023412811692	basic helix-loop-helix family member e40
NFKBIA	0.2875930499996183	0.461007878380545	No data	No data	No data	0.24121702072993406	No data	No data	NFKB inhibitor alpha
IL34	0.2870987774568147	0.4379773922448001	No data	No data	No data	0.6855659274195396	No data	No data	interleukin 34
IL7R	0.2869433893843652	0.4586849699957248	No data	No data	No data	0.2663023407994237	No data	No data	interleukin 7 receptor
PMAIP1	0.286741666576639	0.4706043894386045	No data	No data	No data	0.021277577916406734	No data	No data	phorbol-12-myristate-13-acetate-induced protein 1
CCAR2	0.28645278943391955	0.44904301617923204	No data	No data	No data	0.2236476082613552	No data	0.34360248681008826	cell cycle and apoptosis regulator 2
EMSY	0.28633963302896076	0.47100695367614837	No data	No data	No data	No data	No data	No data	EMSY transcriptional repressor, BRCA2 interacting
RGMA	0.2860285924078351	0.47049531547267587	No data	No data	No data	No data	No data	No data	repulsive guidance molecule BMP co-receptor a
DGKD	0.28593836067560285	0.44552895118713004	No data	No data	No data	0.051726156747407534	0.024515931915125463	0.4672404127743517	diacylglycerol kinase delta
HLA-DQA1	0.2857908495821816	0.4439153104943563	No data	No data	No data	0.5237787216533943	No data	No data	major histocompatibility complex, class II, DQ alpha 1
FAM185A	0.285321156550716	0.4693316372055138	No data	No data	No data	No data	No data	No data	family with sequence similarity 185 member A
ADGRL2	0.28510283706097433	0.4679086393267445	No data	No data	No data	0.021277577916406734	No data	No data	adhesion G protein-coupled receptor L2
ERLIN1	0.28500437856167216	0.4682026306698604	No data	No data	No data	0.012158615952232422	No data	No data	ER lipid raft associated 1
SFI1	0.28463265418172834	0.4681991030886496	No data	No data	No data	No data	No data	No data	SFI1 centrin binding protein
RALY	0.28448235153134	0.46795186664170724	No data	No data	No data	No data	No data	No data	RALY heterogeneous nuclear ribonucleoprotein
CNTNAP2	0.28436947179567557	0.4656779457580517	No data	No data	No data	0.041764845795918375	No data	No data	contactin associated protein 2
DCUN1D4	0.2842581433232758	0.4675830611642663	No data	No data	No data	No data	No data	No data	defective in cullin neddylation 1 domain containing 4
IRX3	0.2837965043146455	0.46515189035531923	No data	No data	No data	0.03343619386863916	No data	No data	iroquois homeobox 3
CPNE4	0.28338058829781954	0.46613954978286576	No data	No data	No data	No data	No data	No data	copine 4
YKT6	0.2832268918950181	0.4614792325882177	No data	No data	No data	0.08814996565368506	No data	No data	YKT6 v-SNARE homolog
EYA1	0.28305457832492154	0.46477582676898116	No data	No data	No data	0.01654922726831635	No data	No data	EYA transcriptional coactivator and phosphatase 1
GRAMD2B	0.28293329616649526	0.4418434301296779	No data	No data	No data	No data	No data	0.4712071612287675	GRAM domain containing 2B
CDC14C	0.28291714901308623	0.4653772273498618	No data	No data	No data	No data	No data	No data	cell division cycle 14C
AP3S2	0.2829097226290104	0.45975093496862485	No data	No data	No data	0.11228153086681145	No data	No data	adaptor related protein complex 3 subunit sigma 2
UBE2L5	0.2827129141213727	0.465041276461182	No data	No data	No data	No data	No data	No data	ubiquitin conjugating enzyme E2 L5
JPH2	0.2826620988922842	0.4637418276726661	No data	No data	No data	0.024317231904464845	No data	No data	junctophilin 2
RBL2	0.2825141717948841	0.4589189223576646	No data	No data	No data	0.1159087613512957	No data	No data	RB transcriptional corepressor like 2
DDC	0.28239329443484423	0.4629281514861264	No data	No data	No data	0.03174749720860688	No data	No data	dopa decarboxylase
MRPS30	0.28236446360726103	0.4644681018243965	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein S30
ATXN7	0.2823008630857228	0.46436348379585096	No data	No data	No data	No data	No data	No data	ataxin 7
ERBB3	0.2822206158996661	0.45641351585361	No data	No data	No data	0.1563593482919115	No data	No data	erb-b2 receptor tyrosine kinase 3
ZFAT	0.282039063960859	0.4639328441146697	No data	No data	No data	No data	No data	No data	zinc finger and AT-hook domain containing
MED23	0.28200910438050597	0.46388356287991284	No data	No data	No data	No data	No data	No data	mediator complex subunit 23
CLXN	0.281645372971367	0.46328525233113327	No data	No data	No data	No data	No data	No data	calaxin
AQP10	0.2815547971749182	0.46313626202367625	No data	No data	No data	No data	No data	No data	aquaporin 10
GATA3	0.28140468140893815	0.4525928019503397	No data	No data	No data	0.20593062074110147	No data	No data	GATA binding protein 3
CAMK1D	0.28111822349402105	0.44951752524743593	No data	No data	No data	0.2580121244311635	No data	No data	calcium/calmodulin dependent protein kinase ID
THBS1	0.2809150319646383	0.42737154697190793	No data	No data	No data	0.6942469972042918	No data	No data	thrombospondin 1
WNT7B	0.2802378499722714	0.4603620530775966	No data	No data	No data	0.012158615952232422	No data	No data	Wnt family member 7B
JMJD1C	0.2801808808354699	0.45734817310825054	No data	No data	No data	0.06535256074324927	0.011721277151994829	No data	jumonji domain containing 1C
HMGA1	0.2801397316485543	0.41368070490212416	No data	No data	No data	0.2549926963785109	No data	0.8292275483406224	high mobility group AT-hook 1
GDF6	0.27930334472273044	0.4594327936995955	No data	No data	No data	No data	No data	No data	growth differentiation factor 6
ZFAND6	0.27901926919765246	0.44846916363664835	No data	No data	No data	0.20992694789859292	No data	No data	zinc finger AN1-type containing 6
ARHGAP24	0.2782755307600397	0.4577421177760714	No data	No data	No data	No data	No data	No data	Rho GTPase activating protein 24
TMEM154	0.27784957299838103	0.4493430192686818	No data	No data	No data	0.1539686066751032	No data	No data	transmembrane protein 154
GIN1	0.27781642036904	0.45698691604455294	No data	No data	No data	No data	No data	No data	gypsy retrotransposon integrase 1
COL13A1	0.2775951186124529	0.4366234880446677	No data	No data	No data	No data	No data	0.3999880682885661	collagen type XIII alpha 1 chain
EIF5A2	0.27750839464124943	0.45587230631407477	No data	No data	No data	0.012158615952232422	No data	No data	eukaryotic translation initiation factor 5A2
ADO	0.2774868611002594	0.4523763288131632	No data	No data	No data	0.08136974517406402	No data	No data	2-aminoethanethiol dioxygenase
BHLHE41	0.27732236602109633	0.45450242446383277	No data	No data	No data	0.03343619386863916	No data	No data	basic helix-loop-helix family member e41
RBMS3	0.27706756628539203	0.3646040863518123	No data	No data	No data	No data	No data	No data	RNA binding motif single stranded interacting protein 3
EP400	0.27686187352366576	0.45541675896561506	No data	No data	No data	No data	No data	No data	E1A binding protein p400
SCARF2	0.27681574937712816	0.4553408882469102	No data	No data	No data	No data	No data	No data	scavenger receptor class F member 2
TCF19	0.2763610711160343	0.44990413269840857	No data	No data	No data	0.09377688668265884	No data	No data	transcription factor 19
NOD2	0.27615453938646684	0.42851724551630493	No data	No data	No data	0.5147200500738597	No data	No data	nucleotide binding oligomerization domain containing 2
NUP133	0.2760931384363136	0.4541522481193604	No data	No data	No data	No data	No data	No data	nucleoporin 133
KBTBD6	0.2756865940969657	0.45348351355130584	No data	No data	No data	No data	No data	No data	kelch repeat and BTB domain containing 6
AMZ1	0.2755085528307315	0.4531906491875761	No data	No data	No data	No data	No data	No data	archaelysin family metallopeptidase 1
PCNT	0.27486765053062157	0.4417163159983452	No data	No data	No data	0.20840195142499235	No data	No data	pericentrin
ARVCF	0.27485670228055825	0.4521184045295753	No data	No data	No data	No data	No data	No data	ARVCF delta catenin family member
PDILT	0.27480397831884024	0.44724422258485164	No data	No data	No data	0.09574910062383032	No data	No data	protein disulfide isomerase like, testis expressed
OASL	0.2745657087246852	0.4498243933166727	No data	No data	No data	0.03630697819069404	No data	No data	2'-5'-oligoadenylate synthetase like
FADS2	0.2742093382324692	0.43833383889941085	No data	No data	No data	0.25439401854836063	No data	No data	fatty acid desaturase 2
PARD3B	0.2741797830971487	0.45100492387343977	No data	No data	No data	No data	No data	No data	par-3 family cell polarity regulator beta
CABCOCO1	0.27405999115730745	0.4508078752285745	No data	No data	No data	No data	No data	No data	ciliary associated calcium binding coiled-coil 1
LIN7A	0.273849533945431	0.449853758298095	No data	No data	No data	0.012158615952232422	No data	No data	lin-7 homolog A, crumbs cell polarity complex component
MAP2K7	0.2737595762183918	0.44482610818956686	No data	No data	No data	0.10975214551858971	No data	No data	mitogen-activated protein kinase kinase 7
ZKSCAN8P1	0.27344863787489193	0.449802245500952	No data	No data	No data	No data	No data	No data	ZKSCAN8 pseudogene 1
INAFM2	0.2732575561355525	0.44568836306409515	No data	No data	No data	0.07599134970145263	No data	No data	InaF motif containing 2
SLF2	0.272747082070412	0.44864823947389076	No data	No data	No data	No data	No data	No data	SMC5-SMC6 complex localization factor 2
APOL1	0.271418052483311	0.4359933537194317	No data	No data	No data	0.20937466002033756	No data	No data	apolipoprotein L1
NKX2-3	0.27140910910847416	0.44583944475032844	No data	No data	No data	0.012158615952232422	No data	No data	NK2 homeobox 3
NUDT5	0.2713413186582695	0.44481603841086353	No data	No data	No data	0.030396539880581056	No data	No data	nudix hydrolase 5
WDR7	0.2712502686761809	0.4461860950980644	No data	No data	No data	No data	No data	No data	WD repeat domain 7
SKOR1	0.2711622373654252	0.4214791222091909	No data	No data	No data	No data	No data	0.4912433613434179	SKI family transcriptional corepressor 1
CAMKMT	0.2709613935401784	0.4457109174345254	No data	No data	No data	No data	No data	No data	calmodulin-lysine N-methyltransferase
TOX	0.2706075298828099	0.44126594497829547	No data	No data	No data	0.07725787219647684	No data	No data	thymocyte selection associated high mobility group box
GRHL1	0.2706044350398582	0.44125663245499086	No data	No data	No data	0.07734230702947845	No data	No data	grainyhead like transcription factor 1
HTT	0.27052318221636834	0.4403776437929349	No data	No data	No data	0.09224898577335977	No data	No data	huntingtin
PPP2R2C	0.2705098552418785	0.4428404134288849	No data	No data	No data	0.04255515583281348	No data	No data	protein phosphatase 2 regulatory subunit Bgamma
MARCHF5	0.2701771535993605	0.4412292655941901	No data	No data	No data	0.06383273374922022	No data	No data	membrane associated ring-CH-type finger 5
EBF1	0.2701408519950295	0.44124943273305817	No data	No data	No data	0.06223512331923825	No data	No data	EBF transcription factor 1
JMY	0.269952587497823	0.4410118541085646	No data	No data	No data	0.06079307976116211	No data	No data	junction mediating and regulatory protein, p53 cofactor
TAP2	0.2697130725311819	0.4436575241636123	No data	No data	No data	No data	No data	No data	transporter 2, ATP binding cassette subfamily B member
USP48	0.26958185299540244	0.44344167799116146	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 48
PDCD4	0.26948753940626374	0.4344099137362824	No data	No data	No data	0.1775325112453866	No data	No data	programmed cell death 4
UBE2E3	0.2693024084468668	0.44298201292791173	No data	No data	No data	No data	No data	No data	ubiquitin conjugating enzyme E2 E3
CDKN1B	0.2689837823539881	0.42268265978198366	No data	No data	No data	0.17682845299484543	No data	0.31691432479493803	cyclin dependent kinase inhibitor 1B
GNG7	0.26884501052651405	0.44222962808057426	No data	No data	No data	No data	No data	No data	G protein subunit gamma 7
PTGFRN	0.2688183390696818	0.43814132705855435	No data	No data	No data	0.08088857001554625	No data	No data	prostaglandin F2 receptor inhibitor
CX3CR1	0.26854501700527456	0.4213476171657472	No data	No data	No data	0.4077708870365332	No data	No data	C-X3-C motif chemokine receptor 1
POU5F1B	0.2684704617074516	0.4410055929162585	No data	No data	No data	0.012158615952232422	No data	No data	POU class 5 homeobox 1B
SYN2	0.26840038232671787	0.4403583782083861	No data	No data	No data	0.02279740491043579	No data	No data	synapsin II
FYB1	0.2679008447619797	0.435875008578915	No data	No data	No data	0.09603077024870633	No data	No data	FYN binding protein 1
SLC12A2	0.2675883454075247	0.43955457858470554	No data	No data	No data	0.012158615952232422	No data	No data	solute carrier family 12 member 2
CYRIA	0.26725302197967243	0.43961092780564814	No data	No data	No data	No data	No data	No data	CYFIP related Rac1 interactor A
SLC38A9	0.2669153663612111	0.4360158559644595	No data	No data	No data	0.06079307976116211	No data	No data	solute carrier family 38 member 9
SLC7A7	0.26661487143022	0.43856121860854946	No data	No data	No data	No data	No data	No data	solute carrier family 7 member 7
JAG1	0.2665958227335487	0.42994441324064475	No data	No data	No data	0.1717094341661411	No data	No data	jagged canonical Notch ligand 1
KDM4B	0.26650604000985306	0.4357984932961038	No data	No data	No data	0.051674117796987794	No data	No data	lysine demethylase 4B
TMEM121	0.2663531787146788	0.43813075396262374	No data	No data	No data	No data	No data	No data	transmembrane protein 121
YPEL2	0.26621782657481385	0.4379081099702538	No data	No data	No data	No data	No data	No data	yippee like 2
AZIN1	0.2652418163038745	0.43447885479321086	No data	No data	No data	0.03647584785669726	No data	No data	antizyme inhibitor 1
ZNF239	0.26504907314336545	0.4359855993225944	No data	No data	No data	No data	No data	No data	zinc finger protein 239
FXYD2	0.26501591406709535	0.43333569726319804	No data	No data	No data	0.05190715793607224	No data	No data	FXYD domain containing ion transport regulator 2
MACF1	0.26486846680091397	0.4133522937506805	No data	No data	No data	0.44672443705161946	No data	No data	microtubule actin crosslinking factor 1
ATP8B2	0.26479121127576344	0.4355614361306405	No data	No data	No data	No data	No data	No data	ATPase phospholipid transporting 8B2
UGT1A6	0.2647508498094388	0.4339752175892788	No data	No data	No data	0.030396539880581056	No data	No data	UDP glucuronosyltransferase family 1 member A6
ENKUR	0.26473862301313694	0.43547493243180985	No data	No data	No data	No data	No data	No data	enkurin, TRPC channel interacting protein
TNRC6B	0.26457682789541925	0.43520879174876936	No data	No data	No data	No data	No data	No data	trinucleotide repeat containing adaptor 6B
CPEB3	0.26454581190517695	0.43211811881190304	No data	No data	No data	0.06079307976116211	No data	No data	cytoplasmic polyadenylation element binding protein 3
GRB14	0.2645262824794358	0.4197477277094328	No data	No data	No data	0.12284641907119115	No data	0.2529600048861955	growth factor receptor bound protein 14
APOC1	0.26447230277142714	0.4007943965482511	No data	No data	No data	0.5633440840867191	No data	0.273386479685946	apolipoprotein C1
ABL2	0.2639934810202959	0.4342492304345291	No data	No data	No data	No data	No data	No data	ABL proto-oncogene 2, non-receptor tyrosine kinase
DCLRE1B	0.263308683984625	0.4331227913096134	No data	No data	No data	No data	No data	No data	DNA cross-link repair 1B
CTRB1	0.2630311313805806	0.42863326479739017	No data	No data	No data	0.08065947108000766	No data	No data	chymotrypsinogen B1
FRMD4B	0.2630144605748446	0.43263881614182087	No data	No data	No data	No data	No data	No data	FERM domain containing 4B
FGFR3	0.2629330989650888	0.4183631165308932	No data	No data	No data	0.28283731881837504	No data	No data	fibroblast growth factor receptor 3
FBP1	0.2627004869672522	0.3995069236475365	No data	No data	No data	0.11350094024115973	No data	0.6018637326862901	fructose-bisphosphatase 1
M6PR	0.26264626135273966	0.43203315637996714	No data	No data	No data	No data	No data	No data	mannose-6-phosphate receptor, cation dependent
CLNK	0.2625839502836165	0.4310187632063149	No data	No data	No data	0.01823792392834863	No data	No data	cytokine dependent hematopoietic cell linker
SLC26A7	0.26229237824228796	0.41861154708915893	No data	No data	No data	No data	No data	0.25678996891114875	solute carrier family 26 member 7
TENM3	0.26215113949370106	0.43061078772037553	No data	No data	No data	0.012158615952232422	No data	No data	teneurin transmembrane protein 3
GIP	0.2621096062385522	0.396388573220861	No data	No data	No data	0.6952365249231034	No data	No data	gastric inhibitory polypeptide
IL21	0.2619251004857869	0.38970863151793883	No data	0.12158615952232422	No data	0.4833778551881144	No data	No data	interleukin 21
SP9	0.2618691897119639	0.43075493253635094	No data	No data	No data	No data	No data	No data	Sp9 transcription factor
CCNH	0.2617374551702169	0.43053823921818957	No data	No data	No data	No data	No data	No data	cyclin H
RAB31	0.26139030444833933	0.4290553064445146	No data	No data	No data	0.01823792392834863	No data	No data	RAB31, member RAS oncogene family
TNIP1	0.2613090311840197	0.3994846569332537	No data	No data	No data	0.31004470678192675	No data	0.4691794997254384	TNFAIP3 interacting protein 1
ZNF808	0.26117632264831014	0.4280953918341568	No data	No data	No data	0.030396539880581056	No data	No data	zinc finger protein 808
GSAP	0.2610972167918101	0.42948509570099624	No data	No data	No data	No data	No data	No data	gamma-secretase activating protein
BTN3A1	0.26108810548667216	0.42947010829589405	No data	No data	No data	No data	No data	No data	butyrophilin subfamily 3 member A1
SLC25A37	0.26078192035287157	0.428966457000379	No data	No data	No data	No data	No data	No data	solute carrier family 25 member 37
STK35	0.2603418732310197	0.42079546062833323	No data	No data	No data	0.14894304541484715	No data	No data	serine/threonine kinase 35
ANGPTL8	0.26015344958105907	0.3799567485072632	No data	No data	No data	0.9595184359043876	No data	No data	angiopoietin like 8
ZNF761	0.26008577013535356	0.4278213427534072	No data	No data	No data	No data	No data	No data	zinc finger protein 761
IL17REL	0.25938868186338454	0.42667468547809284	No data	No data	No data	No data	No data	No data	interleukin 17 receptor E like
FBXL22	0.2589197267664668	0.42590328995287824	No data	No data	No data	No data	No data	No data	F-box and leucine rich repeat protein 22
ANKRD50	0.2588655234690835	0.42461294294422997	No data	No data	No data	No data	0.02402373400554362	No data	ankyrin repeat domain containing 50
FAM241B	0.25854069471349567	0.4252798110068202	No data	No data	No data	No data	No data	No data	family with sequence similarity 241 member B
RANBP3L	0.25853434968993616	0.42526937392486214	No data	No data	No data	No data	No data	No data	RAN binding protein 3 like
TGFB1	0.2584518009391915	0.3902492246532933	No data	No data	No data	0.6875438965199894	0.022822560844968753	No data	transforming growth factor beta 1
MRPS35	0.2583942321661501	0.4250388912377922	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein S35
POU3F3	0.2582717315679774	0.4118641438346165	No data	No data	No data	No data	No data	0.2594648644206399	POU class 3 homeobox 3
CFAP44	0.2580901552072337	0.42453870772988145	No data	No data	No data	No data	No data	No data	cilia and flagella associated protein 44
HSPA12A	0.25752246934392187	0.4236049075908819	No data	No data	No data	No data	No data	No data	heat shock protein family A (Hsp70) member 12A
SLC39A10	0.25727262149149877	0.4201627163406103	No data	No data	No data	0.06062421009515888	No data	No data	solute carrier family 39 member 10
KDM3A	0.25717539757372626	0.38922093365587024	No data	No data	No data	0.0776337746867927	No data	0.6417574446847216	lysine demethylase 3A
HS6ST3	0.2566727667427122	0.42099134973722285	No data	No data	No data	0.024317231904464845	No data	No data	heparan sulfate 6-O-sulfotransferase 3
KCNB2	0.2563132520544153	0.42055195807344276	No data	No data	No data	0.021277577916406734	No data	No data	potassium voltage-gated channel subfamily B member 2
RASD1	0.25603249613057605	0.41875547449213885	No data	No data	No data	0.047970806021537	No data	No data	ras related dexamethasone induced 1
OR5B3	0.2558712640600433	0.38867823458375783	No data	No data	No data	No data	No data	0.6442113139256526	olfactory receptor family 5 subfamily B member 3
MICB	0.25578940659604515	0.41377139027822124	No data	No data	No data	0.1396552137846696	No data	No data	MHC class I polypeptide-related sequence B
SUPV3L1	0.2556652096455117	0.42054985641448683	No data	No data	No data	No data	No data	No data	Suv3 like RNA helicase
PCBD1	0.25563685904459255	0.41211121558618213	No data	No data	No data	0.16784012485083427	No data	No data	pterin-4 alpha-carbinolamine dehydratase 1
TSEN15	0.25554158471605437	0.4203465027927539	No data	No data	No data	No data	No data	No data	tRNA splicing endonuclease subunit 15
CCDC34	0.2554665770744289	0.4202231209178428	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 34
GOLIM4	0.25534895679489217	0.4200296444892776	No data	No data	No data	No data	No data	No data	golgi integral membrane protein 4
LRRC66	0.2548321481946673	0.4185716027871761	No data	No data	No data	0.012158615952232422	No data	No data	leucine rich repeat containing 66
SNAPC2	0.25466184751313053	0.41889940189511876	No data	No data	No data	No data	No data	No data	small nuclear RNA activating complex polypeptide 2
RPTOR	0.2544575572854427	0.41439351756466697	No data	No data	No data	0.08339684836592001	No data	No data	regulatory associated protein of MTOR complex 1
CWH43	0.25438054132119003	0.4184366745698283	No data	No data	No data	No data	No data	No data	cell wall biogenesis 43 C-terminal homolog
C12orf42	0.2541713790430009	0.4180926185045477	No data	No data	No data	No data	No data	No data	chromosome 12 open reading frame 42
EML2	0.2541503812486585	0.4180580787272822	No data	No data	No data	No data	No data	No data	EMAP like 2
LYZL2	0.2540641654771298	0.4179162603297483	No data	No data	No data	No data	No data	No data	lysozyme like 2
MYO16	0.2540460949454899	0.4167551089151306	No data	No data	No data	0.02262853524443256	No data	No data	myosin XVI
CAMK2G	0.25362831337700475	0.4060370317978311	No data	No data	No data	0.22324569845626752	No data	No data	calcium/calmodulin dependent protein kinase II gamma
ANKRD28	0.2531169929899399	0.4163582335100658	No data	No data	No data	No data	No data	No data	ankyrin repeat domain 28
PIGC	0.25272316075709694	0.388212237004661	No data	No data	No data	No data	No data	0.5499634477456242	phosphatidylinositol glycan anchor biosynthesis class C
CKB	0.2526603861077144	0.413321076756863	No data	No data	No data	0.045721462070373996	No data	No data	creatine kinase B
TIGAR	0.25265177831435803	0.4016549106361855	No data	No data	No data	0.27876160115482873	No data	No data	TP53 induced glycolysis regulatory phosphatase
NYAP2	0.2524926353834958	0.41411535106165176	No data	No data	No data	0.024317231904464845	No data	No data	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2
ATP2B4	0.25202002949267466	0.413489932957085	No data	No data	No data	0.021277577916406734	No data	No data	ATPase plasma membrane Ca2+ transporting 4
SLITRK3	0.25197688234440146	0.41448283807029274	No data	No data	No data	No data	No data	No data	SLIT and NTRK like family member 3
NRP1	0.25182493560587255	0.40452506709183833	No data	No data	No data	0.19415660262723025	No data	No data	neuropilin 1
CFAP69	0.25159252696757095	0.41385060266070256	No data	No data	No data	No data	No data	No data	cilia and flagella associated protein 69
TRPV5	0.2514413347536606	0.39260413351337964	No data	No data	No data	0.08739670355371923	0.02326585454359302	0.37529594572557406	transient receptor potential cation channel subfamily V member 5
BATF3	0.25123170543855666	0.41204966053184877	No data	No data	No data	0.024148362238461615	No data	No data	basic leucine zipper ATF-like transcription factor 3
NCOA7	0.2512229068525026	0.4132426056378169	No data	No data	No data	No data	No data	No data	nuclear receptor coactivator 7
MARK3	0.2506017921614872	0.39544962825515095	No data	No data	No data	No data	No data	0.33542581758221196	microtubule affinity regulating kinase 3
MANSC4	0.2504781951103922	0.40897795738225967	No data	No data	No data	0.06079307976116211	No data	No data	MANSC domain containing 4
DNAH7	0.2504017321356292	0.41128390478529187	No data	No data	No data	0.012158615952232422	No data	No data	dynein axonemal heavy chain 7
FGFR2	0.25036822709533546	0.40348516090245046	No data	No data	No data	0.1670312286662293	No data	No data	fibroblast growth factor receptor 2
ARPIN-AP3S2	0.2502625437624789	0.41166288127807615	No data	No data	No data	No data	No data	No data	ARPIN-AP3S2 readthrough
PDGFD	0.25022788054733214	0.409402113779903	No data	No data	No data	0.044074982826842524	No data	No data	platelet derived growth factor D
SLC9A9	0.24976837540789484	0.4108500118585213	No data	No data	No data	No data	No data	No data	solute carrier family 9 member A9
HERC2	0.24966643145377088	0.4100743909972964	No data	No data	No data	0.012158615952232422	No data	No data	HECT and RLD domain containing E3 ubiquitin protein ligase 2
IL6R	0.2490427492536134	0.37358099465067235	No data	0.12158615952232422	No data	0.2555494831133797	No data	No data	interleukin 6 receptor
CELF2	0.2486318393556036	0.4082205828561954	No data	No data	No data	0.015198269940290528	No data	No data	CUGBP Elav-like family member 2
ZNF100	0.24860922382118875	0.40894329551636516	No data	No data	No data	No data	No data	No data	zinc finger protein 100
ZNF169	0.24855519297646586	0.40885441887952567	No data	No data	No data	No data	No data	No data	zinc finger protein 169
TRPC7	0.24852778646415838	0.40880933724784135	No data	No data	No data	No data	No data	No data	transient receptor potential cation channel subfamily C member 7
ADCY8	0.24847312453153117	0.4044251679593356	No data	No data	No data	0.08588509119968184	No data	No data	adenylate cyclase 8
SLC26A9	0.24837412505851056	0.3929734819571295	No data	No data	No data	0.31166187892816627	No data	No data	solute carrier family 26 member 9
MICA	0.24819273352783572	0.39626382734129556	No data	No data	No data	0.2398874653580738	No data	No data	MHC class I polypeptide-related sequence A
NAPEPLD	0.24785978958290655	0.40771053310125727	No data	No data	No data	No data	No data	No data	N-acyl phosphatidylethanolamine phospholipase D
OPCML	0.2476203812442356	0.40731672456316126	No data	No data	No data	No data	No data	No data	opioid binding protein/cell adhesion molecule like
MYCN	0.24746768814144418	0.40479425899578686	No data	No data	No data	0.04542594015486835	No data	No data	MYCN proto-oncogene, bHLH transcription factor
PHF2	0.24697383960496747	0.40625321266047726	No data	No data	No data	No data	No data	No data	PHD finger protein 2
HIPK1	0.24677169299991528	0.4041813392849519	No data	No data	No data	0.034787151196664985	No data	No data	homeodomain interacting protein kinase 1
FIBCD1	0.24673617222009303	0.40586226785918056	No data	No data	No data	No data	No data	No data	fibrinogen C domain containing 1
MNDA	0.24671969952867298	0.4052272407350055	No data	No data	No data	0.012158615952232422	No data	No data	myeloid cell nuclear differentiation antigen
CALR	0.24653366354639103	0.39660195481337507	No data	No data	No data	0.17854403309354855	No data	No data	calreticulin
PHF13	0.24622459568909136	0.40502076331127557	No data	No data	No data	No data	No data	No data	PHD finger protein 13
MED27	0.24575374386963195	0.404246247821504	No data	No data	No data	No data	No data	No data	mediator complex subunit 27
