symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
SDF2L1	0.2499935084761511	0.4112203386607507	No data	No data	No data	No data	No data	No data	stromal cell derived factor 2 like 1
LRRC32	0.24984606711151336	0.4093059991181698	No data	No data	No data	0.03343619386863916	No data	No data	leucine rich repeat containing 32
BTNL2	0.2493357334963873	0.39850745051996134	No data	No data	No data	0.23261796491944667	No data	No data	butyrophilin like 2
FSTL4	0.24780817570674876	0.4076256321941794	No data	No data	No data	No data	No data	No data	follistatin like 4
IL27	0.24749428527252937	0.4026342601154772	No data	No data	No data	0.08950092298171088	No data	No data	interleukin 27
IGSF3	0.2462845773579043	0.4039035670066555	No data	No data	No data	0.024317231904464845	No data	No data	immunoglobulin superfamily member 3
PPIF	0.2453506254099602	0.40358314856537897	No data	No data	No data	No data	No data	No data	peptidylprolyl isomerase F
UBE2E3	0.24489724238468663	0.4022294371179717	No data	No data	No data	0.012158615952232422	No data	No data	ubiquitin conjugating enzyme E2 E3
CCL21	0.24295149076600975	0.371373254890314	No data	No data	No data	0.5652699871900317	No data	No data	C-C motif chemokine ligand 21
CDK6	0.24272610582102438	0.3887081298771722	No data	No data	No data	0.2111576650464071	No data	No data	cyclin dependent kinase 6
ITLN1	0.24208377743183884	0.37504335975236214	No data	No data	No data	0.4633214390181434	No data	No data	intelectin 1
TAP2	0.2395592488032324	0.39405677380450094	No data	No data	No data	No data	No data	No data	transporter 2, ATP binding cassette subfamily B member
TMEM174	0.2385656702224958	0.39242241248469273	No data	No data	No data	No data	No data	No data	transmembrane protein 174
AHR	0.23788457757740297	0.34863144929857054	No data	No data	No data	0.8534123500484312	No data	No data	aryl hydrocarbon receptor
SPATA31D4	0.23756810163189077	0.3907814879016247	No data	No data	No data	No data	No data	No data	SPATA31 subfamily D member 4
PLAU	0.23619874381136152	0.35798086034138926	No data	No data	No data	0.6109627585010312	No data	No data	plasminogen activator, urokinase
IL21	0.23578533876321184	0.3417848966592336	No data	No data	No data	0.9212816338825717	No data	No data	interleukin 21
YDJC	0.2338501565645392	0.3846657505809325	No data	No data	No data	No data	No data	No data	YdjC chitooligosaccharide deacetylase homolog
RDX	0.23324601331320402	0.3752073887985453	No data	No data	No data	0.16929184016823615	No data	No data	radixin
IL19	0.23312094108709938	0.30093453207126003	No data	No data	No data	0.3284136631377922	No data	No data	interleukin 19
PPP5C	0.23207298321012942	0.38022260836518457	No data	No data	No data	0.030396539880581056	No data	No data	protein phosphatase 5 catalytic subunit
FLI1	0.23181370390085343	0.36743688047386347	No data	No data	No data	No data	No data	0.27758120218946614	Fli-1 proto-oncogene, ETS transcription factor
FAP	0.23136602109484214	0.35586695378674593	No data	No data	No data	0.46830512165883653	0.05837969212670293	No data	fibroblast activation protein alpha
SP140	0.22913714153792483	0.3722101785378116	No data	No data	No data	0.09406040396379804	No data	No data	SP140 nuclear body protein
FBXW8	0.2288352736231999	0.37641664893804605	No data	No data	No data	No data	No data	No data	F-box and WD repeat domain containing 8
PDGFB	0.22867035397644203	0.37240912728166825	No data	No data	No data	0.07472482720642842	No data	No data	platelet derived growth factor subunit B
ICAM3	0.228396872028872	0.3693568455654348	No data	No data	No data	0.10526997239309231	0.04838253387660383	No data	intercellular adhesion molecule 3
NCF2	0.2259209172293359	0.34809300789761877	No data	No data	No data	0.46040287999788093	0.02293209309364171	No data	neutrophil cytosolic factor 2
MYO1B	0.22474257746734783	0.3696844745327831	No data	No data	No data	No data	No data	No data	myosin IB
IFIH1	0.2239031300835598	0.33046746318171044	No data	No data	No data	0.7567236829316996	No data	No data	interferon induced with helicase C domain 1
TET3	0.22340167600649763	0.3370822535679105	No data	No data	No data	0.607930797611621	No data	No data	tet methylcytosine dioxygenase 3
ATXN2	0.22323948433246724	0.36395281590656614	No data	No data	No data	0.06518369107724604	No data	No data	ataxin 2
CREM	0.22316625466542353	0.3572126677575085	No data	No data	No data	0.19757750922377684	No data	No data	cAMP responsive element modulator
ANO6	0.22311004277126956	0.3669990789211575	No data	No data	No data	No data	No data	No data	anoctamin 6
SKAP2	0.22277809741150337	0.3658451232123713	No data	No data	No data	0.012158615952232422	No data	No data	src kinase associated phosphoprotein 2
FOXO1	0.22255089602438138	0.34683550924975526	No data	No data	No data	0.37202473413197257	0.02891605607637409	No data	forkhead box O1
PDE2A	0.2224929064894822	0.3251174774259082	No data	0.1587374860430344	No data	0.05319394479101684	No data	No data	phosphodiesterase 2A
FADS2	0.22225117386176577	0.3646744085851867	No data	No data	No data	0.01823792392834863	No data	No data	fatty acid desaturase 2
UBE2L3	0.2219853973262777	0.3622818568366053	No data	No data	No data	0.05734531450715255	No data	No data	ubiquitin conjugating enzyme E2 L3
NPEPPS	0.2216283814059661	0.36456185848237654	No data	No data	No data	No data	No data	No data	aminopeptidase puromycin sensitive
TMEM151B	0.22088114672069625	0.36333271416495505	No data	No data	No data	No data	No data	No data	transmembrane protein 151B
C17orf67	0.22075255589928186	0.3631211920280283	No data	No data	No data	No data	No data	No data	chromosome 17 open reading frame 67
DENND1B	0.22033082447599514	0.36075566616666477	No data	No data	No data	0.03343619386863916	No data	No data	DENN domain containing 1B
SH3PXD2A	0.21951968175032352	0.3604852768713384	No data	No data	No data	0.012158615952232422	No data	No data	SH3 and PX domains 2A
IKZF3	0.21933755979137196	0.33825080343353986	No data	No data	No data	0.1805209606720713	No data	0.3706250107639248	IKAROS family zinc finger 3
FAS	0.21841988631077675	0.3284775907409645	No data	No data	No data	0.43246940350182655	No data	0.4132380044573444	Fas cell surface death receptor
THADA	0.21461598358125086	0.35302699653383757	No data	No data	No data	No data	No data	No data	THADA armadillo repeat containing
CCRL2	0.21351880012353522	0.3412504592809479	No data	No data	No data	0.19943507554981235	No data	No data	C-C motif chemokine receptor like 2
CCL20	0.21321221526887535	0.3305226136115532	No data	No data	No data	0.40390581281817445	No data	No data	C-C motif chemokine ligand 20
PKDCC	0.21299610489492773	0.35036241909724913	No data	No data	No data	No data	No data	No data	protein kinase domain containing, cytoplasmic
CPEB4	0.21187647541085808	0.3485207136128941	No data	No data	No data	No data	No data	No data	cytoplasmic polyadenylation element binding protein 4
DNMT3B	0.21174492240987727	0.34125401035987335	No data	No data	No data	0.14100617111269545	No data	No data	DNA methyltransferase 3 beta
ZEB2	0.21115087285358877	0.34732715250343893	No data	No data	No data	No data	No data	No data	zinc finger E-box binding homeobox 2
BCL2L15	0.21103313046175834	0.34561364821539386	No data	No data	No data	0.030396539880581056	No data	No data	BCL2 like 15
HLA-DOB	0.21008917247250775	0.34144765091933466	No data	No data	No data	0.08266170150858014	No data	No data	major histocompatibility complex, class II, DO beta
DDX6	0.20990286754854923	0.3452742785415627	No data	No data	No data	No data	No data	No data	DEAD-box helicase 6
RPS6KB1	0.2094483811414312	0.3349779131850664	No data	No data	No data	0.19097539454699347	No data	No data	ribosomal protein S6 kinase B1
STAT1	0.20885435271739036	0.30085352687343614	No data	No data	No data	0.8322007433194942	0.04886942498454946	No data	signal transducer and activator of transcription 1
IDUA	0.20818226345736804	0.3400122922719287	No data	No data	No data	0.04863446380892969	No data	No data	alpha-L-iduronidase
UQCC2	0.20773217088601723	0.3417036473594281	No data	No data	No data	No data	No data	No data	ubiquinol-cytochrome c reductase complex assembly factor 2
MAGI3	0.20768446362910106	0.33980138015152617	No data	No data	No data	0.03647584785669727	No data	No data	membrane associated guanylate kinase, WW and PDZ domain containing 3
PHACTR3	0.20709801502278147	0.34066050911782697	No data	No data	No data	No data	No data	No data	phosphatase and actin regulator 3
SNAPC4	0.2058869008846803	0.33365288924400777	No data	No data	No data	0.10030858160591748	No data	No data	small nuclear RNA activating complex polypeptide 4
HLA-DQB1	0.2038128324460382	0.3274199117895907	No data	No data	No data	0.134757993470576	0.04944697965304929	No data	major histocompatibility complex, class II, DQ beta 1
HLA-DRB5	0.2023201359904255	0.3002196576883321	No data	No data	No data	0.6516320644088818	No data	No data	major histocompatibility complex, class II, DR beta 5
CTIF	0.2015318752685954	0.33150463187644724	No data	No data	No data	No data	No data	No data	cap binding complex dependent translation initiation factor
ZSCAN31	0.20063785969747436	0.33003404414732845	No data	No data	No data	No data	No data	No data	zinc finger and SCAN domain containing 31
GAL3ST2	0.19972283634184992	0.32852890020788783	No data	No data	No data	No data	No data	No data	galactose-3-O-sulfotransferase 2
PSMB9	0.19898171729905664	0.25858094010527444	No data	No data	No data	0.14561698720167507	0.06781659819530948	No data	proteasome 20S subunit beta 9
IL10	0.19883650781978673	0.24169800615673634	No data	No data	No data	0.9550167083543323	No data	0.2980684700689778	interleukin 10
ITGA4	0.19794013017358675	0.30384415709007334	No data	0.07599134970145263	No data	0.12395202354302942	No data	No data	integrin subunit alpha 4
FOS	0.19793913637819818	0.2882043879387782	No data	No data	No data	0.7301084929718572	0.03982664799812484	No data	Fos proto-oncogene, AP-1 transcription factor subunit
SMTNL2	0.19784815196075967	0.32544518675159423	No data	No data	No data	No data	No data	No data	smoothelin like 2
RPLP1	0.1975732071403713	0.3249929233994684	No data	No data	No data	No data	No data	No data	ribosomal protein lateral stalk subunit P1
CD244	0.19570249113907498	0.25087009066727395	No data	No data	No data	0.2734759806089277	No data	No data	CD244 molecule
CASP8	0.19547115389068961	0.30750366395287865	No data	No data	No data	0.271853639654156	0.01974867676105228	No data	caspase 8
ERAP2	0.19535379266592406	0.31007887106002985	No data	No data	No data	0.21696784109878703	0.018670140047637142	No data	endoplasmic reticulum aminopeptidase 2
NDFIP1	0.19509104970188182	0.30693667350796344	No data	No data	No data	No data	No data	0.2794657876620622	Nedd4 family interacting protein 1
TTC33	0.19294727393704955	0.3173836145414608	No data	No data	No data	No data	No data	No data	tetratricopeptide repeat domain 33
SUPT20H	0.19264606578116944	0.3039653988058105	No data	No data	No data	0.25845502381794055	No data	No data	SPT20 homolog, SAGA complex component
IL6ST	0.19255938009743764	0.28450186876156824	No data	No data	No data	0.5266920502985687	No data	0.2659089308753231	interleukin 6 cytokine family signal transducer
RABEP1	0.19252694905451304	0.3166922120262603	No data	No data	No data	No data	No data	No data	rabaptin, RAB GTPase binding effector protein 1
ERN1	0.19240174191888215	0.2988824097967183	No data	No data	No data	0.3520769199759065	No data	No data	endoplasmic reticulum to nucleus signaling 1
LRRC18	0.19205627610331313	0.31591799076119353	No data	No data	No data	No data	No data	No data	leucine rich repeat containing 18
DDR1	0.19172232096984212	0.31355331101534817	No data	No data	No data	0.03630697819069404	No data	No data	discoidin domain receptor tyrosine kinase 1
HLA-DQB2	0.19091130788524732	0.3101291982926594	No data	No data	No data	0.07309513153990585	0.011279255121397944	No data	major histocompatibility complex, class II, DQ beta 2
SATB1	0.19006135495732807	0.31142063536137526	No data	No data	No data	0.024317231904464845	No data	No data	SATB homeobox 1
ZFP91	0.18999409665144462	0.3119179313529404	No data	No data	No data	0.012158615952232422	No data	No data	ZFP91 zinc finger protein, atypical E3 ubiquitin ligase
ARAP1	0.18951158207534188	0.30846453427452897	No data	No data	No data	0.06535256074324927	No data	No data	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
SPATA31D3	0.18946079967706517	0.3116486291225912	No data	No data	No data	No data	No data	No data	SPATA31 subfamily D member 3
CFLAR	0.18891915867892142	0.3032727391200948	No data	No data	No data	0.14969863378062015	No data	No data	CASP8 and FADD like apoptosis regulator
MSI1	0.18720750844234282	0.3079421361408656	No data	No data	No data	No data	No data	No data	musashi RNA binding protein 1
PHTF1	0.18686028095343163	0.30737097328766694	No data	No data	No data	No data	No data	No data	putative homeodomain transcription factor 1
SMG7	0.18680838738422798	0.3072856123067666	No data	No data	No data	No data	No data	No data	SMG7 nonsense mediated mRNA decay factor
PTGER4	0.18637675747847463	0.27037696393301214	No data	0.12158615952232422	No data	0.26109495329430144	No data	No data	prostaglandin E receptor 4
CCDC122	0.18602648503838765	0.30599944232012966	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 122
SLC26A3	0.18480058922151293	0.30398293678744254	No data	No data	No data	No data	No data	No data	solute carrier family 26 member 3
ATP6V1G2	0.1847899273423509	0.3039653988058105	No data	No data	No data	No data	No data	No data	ATPase H+ transporting V1 subunit G2
IFT22	0.1844044805848349	0.3033313681578646	No data	No data	No data	No data	No data	No data	intraflagellar transport 22
ACTA2	0.18431528647589462	0.3031846506214432	No data	No data	No data	No data	No data	No data	actin alpha 2, smooth muscle
FADS1	0.18333182753577384	0.2989002965450305	No data	No data	No data	0.030396539880581056	0.03982320265977809	No data	fatty acid desaturase 1
SUOX	0.18289204897599684	0.29894374926241296	No data	No data	No data	0.037995674850726316	No data	No data	sulfite oxidase
TLE1	0.18261363734442793	0.3003855670116771	No data	No data	No data	No data	No data	No data	TLE family member 1, transcriptional corepressor
TNFRSF6B	0.18223285372767722	0.28601766614841273	No data	No data	No data	0.27483081455581254	No data	No data	TNF receptor superfamily member 6b
THEMIS	0.18162418632091212	0.2987579952100789	No data	No data	No data	No data	No data	No data	thymocyte selection associated
DCTD	0.18139538547810943	0.29838163519722616	No data	No data	No data	No data	No data	No data	dCMP deaminase
INPP5B	0.1808408059947383	0.297469394058021	No data	No data	No data	No data	No data	No data	inositol polyphosphate-5-phosphatase B
CCR5	0.17990986817289215	0.23821290350566945	No data	0.1649687767185535	No data	0.7202307280712802	0.03822776434397322	No data	C-C motif chemokine receptor 5
FASLG	0.1788507916231636	0.2405516853038754	No data	No data	No data	0.8657807762706621	No data	0.4659861333301127	Fas ligand
SLAMF6	0.17837125570887075	0.2651468327527418	No data	No data	No data	0.5652067721128043	No data	No data	SLAM family member 6
HLA-DRA	0.17826446619336575	0.2878084168355104	No data	No data	No data	0.07538004151052095	0.07443413114395378	No data	major histocompatibility complex, class II, DR alpha
ZMIZ1	0.17761694729330885	0.29155846049414874	No data	No data	No data	0.012158615952232422	No data	No data	zinc finger MIZ-type containing 1
GCKR	0.17730907710286503	0.29165996820601875	No data	No data	No data	No data	No data	No data	glucokinase regulator
GPSM1	0.1757831865160868	0.28914999405637376	No data	No data	No data	No data	No data	No data	G protein signaling modulator 1
BLTP1	0.17418477186818776	0.26758376859187255	No data	No data	No data	0.37873909482578844	No data	No data	bridge-like lipid transfer protein family member 1
OSGIN2	0.17406790989495768	0.2863284942608906	No data	No data	No data	No data	No data	No data	oxidative stress induced growth inhibitor family member 2
CEP43	0.1736480576682638	0.2848779557316465	No data	No data	No data	0.015198269940290528	No data	No data	centrosomal protein 43
PTX4	0.17128174498889298	0.2817454645525575	No data	No data	No data	No data	No data	No data	pentraxin 4
EFNA1	0.16976384180175783	0.2786406982712057	No data	No data	No data	0.012158615952232422	No data	No data	ephrin A1
SRC	0.1692816854650102	0.2652352303854963	No data	No data	No data	0.26440576241994806	No data	No data	SRC proto-oncogene, non-receptor tyrosine kinase
LTBR	0.16868610249653307	0.2580816362433521	No data	No data	No data	0.11837257921432758	No data	0.33527383488280904	lymphotoxin beta receptor
FHL3	0.16787209397706582	0.27613684754347906	No data	No data	No data	No data	No data	No data	four and a half LIM domains 3
SBNO2	0.1677061506705864	0.27183634187073336	No data	No data	No data	0.0805508306835398	No data	No data	strawberry notch homolog 2
HLA-A	0.16644749635374334	0.26025455230850725	No data	No data	No data	0.27077880637445245	No data	No data	major histocompatibility complex, class I, A
FAM76B	0.16533521287275146	0.27196387076013295	No data	No data	No data	No data	No data	No data	family with sequence similarity 76 member B
DGKQ	0.16528058294195505	0.27187400867219297	No data	No data	No data	No data	No data	No data	diacylglycerol kinase theta
CASP10	0.16440271817648744	0.2704299877919933	No data	No data	No data	No data	No data	No data	caspase 10
AP1AR	0.1636316043746959	0.269161564141109	No data	No data	No data	No data	No data	No data	adaptor related protein complex 1 associated regulatory protein
UBAC2	0.16302585984329568	0.2681651603830168	No data	No data	No data	No data	No data	No data	UBA domain containing 2
FAM167A	0.16222464130491893	0.26336005812342916	No data	No data	No data	0.0697431720593332	No data	No data	family with sequence similarity 167 member A
IL1RL1	0.16219800835334963	0.2606195162568491	No data	No data	No data	0.12367782573075635	No data	No data	interleukin 1 receptor like 1
SOCS1	0.16145902705595672	0.22421849325666177	No data	No data	No data	0.6792409427218064	No data	0.33332845633045183	suppressor of cytokine signaling 1
INS	0.1599991216508379	0.23934222530294916	No data	No data	No data	0.4768836116618746	No data	No data	insulin
DNASE1L3	0.15990582412863638	0.2579404204635653	No data	No data	No data	0.10185036165652694	No data	No data	deoxyribonuclease 1 like 3
CUL2	0.1589151106520796	0.261403290105403	No data	No data	No data	No data	No data	No data	cullin 2
ZFP91-CNTF	0.15852056605139433	0.260754294196271	No data	No data	No data	No data	No data	No data	ZFP91-CNTF readthrough (NMD candidate)
TPR	0.1580754325963793	0.2600220834631352	No data	No data	No data	No data	No data	No data	translocated promoter region, nuclear basket protein
PTPN11	0.15773996084093325	0.2443965435394477	No data	No data	No data	0.3014742871877946	No data	No data	protein tyrosine phosphatase non-receptor type 11
NOTCH4	0.1574169539146104	0.2488286116285109	No data	No data	No data	0.20220648806886515	No data	No data	notch receptor 4
SGK1	0.15722797207380831	0.24677342470038544	No data	No data	No data	0.23709301106853223	No data	No data	serum/glucocorticoid regulated kinase 1
SULT1A2	0.15638442331539867	0.2572405015995019	No data	No data	No data	No data	No data	No data	sulfotransferase family 1A member 2
HAPLN1	0.15597596355696566	0.22326787305185888	No data	No data	No data	0.6660148652127421	No data	No data	hyaluronan and proteoglycan link protein 1
GPR18	0.1554644287071678	0.2557271803270063	No data	No data	No data	No data	No data	No data	G protein-coupled receptor 18
CCR3	0.1549945718166298	0.22241602628854593	No data	No data	No data	0.6507655026243293	No data	No data	C-C motif chemokine receptor 3
CRB2	0.1537814709072486	0.2529588425383451	No data	No data	No data	No data	No data	No data	crumbs cell polarity complex component 2
CPA4	0.15339279694870525	0.25231950338976056	No data	No data	No data	No data	No data	No data	carboxypeptidase A4
TBC1D5	0.15292484178540122	0.25154975267941243	No data	No data	No data	No data	No data	No data	TBC1 domain family member 5
AP4B1	0.1527982094815215	0.24960209459528068	No data	No data	No data	0.034787151196664985	No data	No data	adaptor related protein complex 4 subunit beta 1
BTN3A2	0.15127682206819948	0.23906191710588562	No data	No data	No data	0.17174045032528298	0.05354755927716102	No data	butyrophilin subfamily 3 member A2
GSDMB	0.1509323841500008	0.24264986449777298	No data	No data	No data	0.11244893329788301	No data	No data	gasdermin B
GALK2	0.1490782935192469	0.2452224728619295	No data	No data	No data	No data	No data	No data	galactokinase 2
IKZF4	0.14898541664402237	0.24506969745461438	No data	No data	No data	No data	No data	No data	IKAROS family zinc finger 4
SLC17A3	0.14886255319694017	0.24334776941953773	No data	No data	No data	0.030396539880581056	No data	No data	solute carrier family 17 member 3
TBX1	0.14797816593388521	0.23976526173443966	No data	No data	No data	0.07295169571339452	No data	No data	T-box transcription factor 1
IL2	0.1438767905616557	0.18705522935334373	No data	No data	No data	0.8210232547979588	No data	0.3852001516366634	interleukin 2
INS-IGF2	0.14194718396294104	0.2334923391290739	No data	No data	No data	No data	No data	No data	INS-IGF2 readthrough
GATD3	0.14097012992101676	0.2318851594208525	No data	No data	No data	No data	No data	No data	glutamine amidotransferase class 1 domain containing 3
SMURF1	0.14037594218373925	0.23090776571154892	No data	No data	No data	No data	No data	No data	SMAD specific E3 ubiquitin protein ligase 1
TNXB	0.1398346405447176	0.18285729289402272	No data	No data	No data	0.06505872752440366	No data	No data	tenascin XB
APOBR	0.1397289159136001	0.2298434566278816	No data	No data	No data	No data	No data	No data	apolipoprotein B receptor
HLA-DQA2	0.13926373334569792	0.20926340657095982	No data	No data	No data	0.39629720110955907	No data	No data	major histocompatibility complex, class II, DQ alpha 2
CCR2	0.13923838093243113	0.17803988470160895	No data	0.12158615952232422	No data	0.6372553660981892	0.059894154376693515	0.41161474479288834	C-C motif chemokine receptor 2
USP12	0.13833278248894806	0.2275469231570704	No data	No data	No data	No data	No data	No data	ubiquitin specific peptidase 12
TSPAN14	0.13769009586797196	0.22648975246675332	No data	No data	No data	No data	No data	No data	tetraspanin 14
CTSW	0.1373684111130066	0.22596060547135655	No data	No data	No data	No data	No data	No data	cathepsin W
MRPL39	0.13715750856941705	0.22561368680163604	No data	No data	No data	No data	No data	No data	mitochondrial ribosomal protein L39
GTF2I	0.1354223428074854	0.22275947087977682	No data	No data	No data	No data	No data	No data	general transcription factor IIi
ZSCAN12	0.13494931347635444	0.22198137354865075	No data	No data	No data	No data	No data	No data	zinc finger and SCAN domain containing 12
USP25	0.13494831562469534	0.20950195253746298	No data	No data	No data	No data	No data	0.24955559241957043	ubiquitin specific peptidase 25
PERP	0.13472004777855634	0.1893944709653377	No data	No data	No data	0.6441955583858144	No data	No data	p53 apoptosis effector related to PMP22
BIRC5	0.13439925003360262	0.13376733134812335	No data	No data	No data	0.9381736405815826	No data	No data	baculoviral IAP repeat containing 5
MANEAL	0.13306753686207584	0.21888599390729757	No data	No data	No data	No data	No data	No data	mannosidase endo-alpha like
CPA5	0.13187733407213592	0.21692820069363597	No data	No data	No data	No data	No data	No data	carboxypeptidase A5
PHF19	0.13177655265956684	0.20789592627858516	No data	No data	No data	0.1773299328803984	No data	No data	PHD finger protein 19
SMIM21	0.1316034515439921	0.21647768473158926	No data	No data	No data	No data	No data	No data	small integral membrane protein 21
RPS26	0.13153282003193495	0.21353293435197093	No data	No data	No data	0.05657133811108141	No data	No data	ribosomal protein S26
PRDM16	0.13079057419226112	0.21407668431647012	No data	No data	No data	0.021277577916406734	No data	No data	PR/SET domain 16
IRF7	0.13030952497836867	0.21174023744324644	No data	No data	No data	0.052180726794997474	No data	No data	interferon regulatory factor 7
RBFOX1	0.1297497164337347	0.2134284312350726	No data	No data	No data	No data	No data	No data	RNA binding fox-1 homolog 1
PRXL2B	0.12949858876858697	0.21301534529480715	No data	No data	No data	No data	No data	No data	peroxiredoxin like 2B
CLN3	0.12946317774285884	0.21295709684635336	No data	No data	No data	No data	No data	No data	CLN3 lysosomal/endosomal transmembrane protein, battenin
MST1	0.12838883549921284	0.18079334555311358	No data	No data	No data	0.607930797611621	No data	No data	macrophage stimulating 1
ERBB3	0.1279616909236437	0.20289024094197566	No data	No data	No data	0.15194048198640447	No data	No data	erb-b2 receptor tyrosine kinase 3
LGALS9	0.1278332188364495	0.043969481902563785	No data	No data	No data	0.9234861789338458	No data	0.4138640887440513	galectin 9
RAB5B	0.12739344148312257	0.20955253786058123	No data	No data	No data	No data	No data	No data	RAB5B, member RAS oncogene family
RFX4	0.12727035591202807	0.20935007144239995	No data	No data	No data	No data	No data	No data	regulatory factor X4
ZNF365	0.12606695199515414	0.20547077963479812	No data	No data	No data	0.037995674850726316	No data	No data	zinc finger protein 365
DGKE	0.125865003486489	0.20703837341515693	No data	No data	No data	No data	No data	No data	diacylglycerol kinase epsilon
RIC8B	0.12580306986404258	0.20693649730904462	No data	No data	No data	No data	No data	No data	RIC8 guanine nucleotide exchange factor B
HRK	0.12533688800915288	0.2061696635563853	No data	No data	No data	No data	No data	No data	harakiri, BCL2 interacting protein
DENND1A	0.12454876806952436	0.20487326610008796	No data	No data	No data	No data	No data	No data	DENN domain containing 1A
CXCR5	0.12440847635505153	0.07779082987927849	No data	No data	No data	0.9259739470637277	No data	No data	C-X-C motif chemokine receptor 5
CDC37	0.1222677197754472	0.19564973768489866	No data	No data	No data	0.1094275435700918	No data	No data	cell division cycle 37, HSP90 cochaperone
GPR183	0.12179140779591216	0.1955596194950188	No data	No data	No data	0.09555996659790669	No data	No data	G protein-coupled receptor 183
HIF1A	0.12170199520342534	0.11060971069857731	No data	No data	No data	0.8626905661250223	No data	No data	hypoxia inducible factor 1 subunit alpha
CCL11	0.11959312786406796	0.15649737084192267	No data	No data	No data	0.6805210239267805	No data	0.2789186499442118	C-C motif chemokine ligand 11
HNF4A	0.11954030942835381	0.190563867450346	No data	No data	No data	0.12141728985632098	No data	No data	hepatocyte nuclear factor 4 alpha
CEP57	0.1194544187820343	0.19649344835190966	No data	No data	No data	No data	No data	No data	centrosomal protein 57
CCR1	0.11919106888575035	0.09275091127990714	No data	0.1587374860430344	No data	0.43938665435956403	0.059257452392294074	0.3117469130152393	C-C motif chemokine receptor 1
RPP14	0.11902617505018775	0.19578901993089695	No data	No data	No data	No data	No data	No data	ribonuclease P/MRP subunit p14
FAM133B	0.11878864241808966	0.1953982967876851	No data	No data	No data	No data	No data	No data	family with sequence similarity 133 member B
H2BC15	0.11876204003828997	0.19535453789291582	No data	No data	No data	No data	No data	No data	H2B clustered histone 15
CXCL13	0.11864437567327557	0.05898384558709139	No data	No data	No data	0.8910176880827055	0.09951704701980142	No data	C-X-C motif chemokine ligand 13
DNLZ	0.11819820440432782	0.19442707108883667	No data	No data	No data	No data	No data	No data	DNL-type zinc finger
LCE3B	0.11818583058943198	0.19039285401168443	No data	No data	No data	0.08027726182461456	No data	No data	late cornified envelope 3B
APEH	0.11800315027921578	0.19258639487006302	No data	No data	No data	0.030396539880581056	No data	No data	acylaminoacyl-peptide hydrolase
GJA10	0.11781785381348418	0.193801423248099	No data	No data	No data	No data	No data	No data	gap junction protein alpha 10
PRR12	0.11757122901824972	0.19339574418692398	No data	No data	No data	No data	No data	No data	proline rich 12
RAB28	0.1175660963367523	0.19338730131560114	No data	No data	No data	No data	No data	No data	RAB28, member RAS oncogene family
IGF2	0.11751356347514742	0.17756245085924424	No data	No data	No data	0.31476875776000013	No data	No data	insulin like growth factor 2
LY6G5B	0.11740034244567878	0.1915948217569632	No data	No data	No data	0.030396539880581056	No data	No data	lymphocyte antigen 6 family member G5B
JAM2	0.11668159944187234	0.19071650949089308	No data	No data	No data	0.024317231904464845	No data	No data	junctional adhesion molecule 2
SLC44A4	0.11641765422568107	0.1899783742536316	No data	No data	No data	0.030396539880581056	No data	No data	solute carrier family 44 member 4
LCE3A	0.11628259835192675	0.19021216569472588	No data	No data	No data	0.021277577916406734	No data	No data	late cornified envelope 3A
GPR25	0.11569896507923375	0.18727635818599278	No data	No data	No data	0.06079307976116211	No data	No data	G protein-coupled receptor 25
OTUD3	0.11547530651417046	0.18994811081761037	No data	No data	No data	No data	No data	No data	OTU deubiquitinase 3
KIF23	0.11532804032274191	0.1897058691150891	No data	No data	No data	No data	No data	No data	kinesin family member 23
RTEL1-TNFRSF6B	0.11265953919799954	0.18531638739245535	No data	No data	No data	No data	No data	No data	RTEL1-TNFRSF6B readthrough (NMD candidate)
SAG	0.11265195230783308	0.18530390753422762	No data	No data	No data	No data	No data	No data	S-antigen visual arrestin
CYLD	0.11253279648639594	0.15437784778489722	No data	No data	No data	0.6146011494187485	No data	No data	CYLD lysine 63 deubiquitinase
SPATA31D1	0.1123909105090709	0.1848745135969773	No data	No data	No data	No data	No data	No data	SPATA31 subfamily D member 1
PADI6	0.11185582575867042	0.17902957163271843	No data	No data	No data	0.0992953636098981	No data	No data	peptidyl arginine deiminase 6
MTF1	0.11170243075300877	0.1837420166766585	No data	No data	No data	No data	No data	No data	metal regulatory transcription factor 1
B3GALT6	0.11136001253174647	0.18317876470355965	No data	No data	No data	No data	No data	No data	beta-1,3-galactosyltransferase 6
RSBN1	0.11101929715949595	0.17957865979972445	No data	No data	No data	0.06079307976116211	No data	No data	round spermatid basic protein 1
UTP11	0.11063625743845172	0.18198824253205892	No data	No data	No data	No data	No data	No data	UTP11 small subunit processome component
CASTOR1	0.11018185285566544	0.1812407814977249	No data	No data	No data	No data	No data	No data	cytosolic arginine sensor for mTORC1 subunit 1
IQCH	0.10974442668365	0.18052124865988556	No data	No data	No data	No data	No data	No data	IQ motif containing H
SIRT4	0.10969279422079686	0.1804363171791052	No data	No data	No data	No data	No data	No data	sirtuin 4
PTX3	0.10893791416572109	0.033953976324409385	No data	No data	No data	0.8492819228626427	0.038237316986639514	No data	pentraxin 3
