symbol	overallAssociationScore	geneticAssociations	somaticMutations	drugs	pathwaysSystemsBiology	textMining	rnaExpression	animalModels	targetName
THSD7A	0.32961554521079073	0.5165064226645039	No data	No data	No data	0.17478910112241755	No data	0.43603836458693523	thrombospondin type 1 domain containing 7A
ESM1	0.3390607194656099	0.5163773518162121	No data	No data	No data	0.8270357154520581	No data	No data	endothelial cell specific molecule 1
SLC17A6	0.31693924376399635	0.5158724463698068	No data	No data	No data	0.10937086884238925	No data	No data	solute carrier family 17 member 6
ARHGAP24	0.3938372916118597	0.5157126421815266	No data	No data	No data	0.06383273374922022	No data	No data	Rho GTPase activating protein 24
DEK	0.3138414056537367	0.515637350551394	No data	No data	No data	0.012158615952232422	No data	No data	DEK proto-oncogene
KALRN	0.4010364916926045	0.515417430647229	No data	No data	No data	0.6931254861254713	No data	No data	kalirin RhoGEF kinase
KLHL21	0.313335859854608	0.5154136968970995	No data	No data	No data	No data	No data	No data	kelch like family member 21
HSF2BP	0.3276326189329973	0.5150928846262732	No data	No data	No data	0.01823792392834863	No data	0.46865216318213865	heat shock transcription factor 2 binding protein
DOK7	0.3145946445843734	0.515015855020812	No data	No data	No data	0.0493689434664523	No data	No data	docking protein 7
TMEM273	0.31290440008828413	0.5147039783435751	No data	No data	No data	No data	No data	No data	transmembrane protein 273
MUC12	0.3138088604315858	0.5145199372363951	No data	No data	No data	0.03343619386863916	No data	No data	mucin 12, cell surface associated
PAPPA	0.34184637697661485	0.5140123775060527	No data	No data	No data	0.8528499366461259	No data	0.2545406249599857	pappalysin 1
BTC	0.31649339307393015	0.5135206537626551	No data	No data	No data	0.1417389103787623	No data	No data	betacellulin
ZC3H11B	0.32381011007544913	0.5132394119353064	No data	No data	No data	No data	No data	0.3880726246553783	zinc finger CCCH-type containing 11B
CPNE8	0.3119222185278333	0.5130883642567259	No data	No data	No data	No data	No data	No data	copine 8
PROCR	0.33766879997841	0.5125153322284376	No data	No data	No data	0.7473273009839884	No data	0.2501027301374209	protein C receptor
SPC24	0.322758984562299	0.5121863755544059	No data	No data	No data	0.3745529191951598	No data	No data	SPC24 component of NDC80 kinetochore complex
PRIM2	0.3782667750215547	0.5120326648738319	No data	0.44074982826842524	No data	No data	No data	No data	DNA primase subunit 2
ITPK1	0.3121503251298658	0.5117442357918156	No data	No data	No data	0.03438693008823734	No data	No data	inositol-tetrakisphosphate 1-kinase
ARID1A	0.48343621550446303	0.5115308981597535	0.6227068933869035	No data	No data	0.15846887660340545	No data	0.4212924148040901	AT-rich interaction domain 1A
ZNF292	0.319359059545887	0.5114442056553508	No data	No data	No data	0.27754394747335404	No data	No data	zinc finger protein 292
MAFB	0.32414729665624953	0.5111515949401156	No data	No data	No data	0.30966287700407785	No data	0.2953327814797255	MAF bZIP transcription factor B
DCBLD1	0.31169004936830513	0.5110346539251944	No data	No data	No data	0.03343619386863916	No data	No data	discoidin, CUB and LCCL domain containing 1
SMARCA4	0.537804434158057	0.5107837688591905	0.5836135657071562	No data	No data	0.5928192363937563	No data	0.7449703946831551	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4
ATXN1	0.31407784165373176	0.5105852222495565	No data	No data	No data	0.12097956732244317	No data	No data	ataxin 1
CALR3	0.42647549306503396	0.5105382388360595	No data	No data	No data	0.31122246931270786	No data	No data	calreticulin 3
SCML4	0.3134234135448851	0.5104848436363563	No data	No data	No data	0.10145744866051579	No data	No data	Scm polycomb group protein like 4
HS6ST3	0.31241033131440743	0.5102552555131739	No data	No data	No data	0.0727203442709701	No data	No data	heparan sulfate 6-O-sulfotransferase 3
SRBD1	0.31000604382397867	0.5099364023699737	No data	No data	No data	No data	No data	No data	S1 RNA binding domain 1
RNF144A	0.3098104835647954	0.5096147205931143	No data	No data	No data	No data	No data	No data	ring finger protein 144A
TCEA2	0.32195857897553404	0.5094995606715063	No data	No data	No data	0.012158615952232422	No data	0.3965532592820604	transcription elongation factor A2
ZNF385B	0.3110814207790106	0.5083701399007297	No data	No data	No data	0.0667035180712751	No data	No data	zinc finger protein 385B
SMIM29	0.309020370029993	0.5083150438241358	No data	No data	No data	No data	No data	No data	small integral membrane protein 29
RAD51B	0.36741353483723216	0.508301165627927	0.3799567485072632	No data	No data	0.04846559414292646	No data	No data	RAD51 paralog B
HSF2	0.3264374771933486	0.5083009131243775	No data	No data	No data	0.2837596262965355	No data	0.44716359950502743	heat shock transcription factor 2
SLC5A3	0.3218283664980344	0.5083006850555533	No data	No data	No data	0.11921934197385944	No data	0.3686644339416273	solute carrier family 5 member 3
MTAP	0.324544091920604	0.50819795920284	No data	No data	No data	0.23824556018899573	No data	0.4071616517003832	methylthioadenosine phosphorylase
BUD13	0.3165098967062163	0.5077932783905266	No data	No data	No data	0.2568293622601059	No data	No data	BUD13 homolog
GRIA1	0.6840766674183737	0.5076114772531489	No data	0.977888738828181	No data	0.6683797918619219	No data	0.44877451479689867	glutamate ionotropic receptor AMPA type subunit 1
ANKRD1	0.4432811953041903	0.5071314298694348	No data	No data	No data	0.5901558992254665	No data	No data	ankyrin repeat domain 1
BMPR1B	0.4287816172047868	0.5069736003714975	No data	No data	No data	0.33703998958239606	No data	0.5168298398958983	bone morphogenetic protein receptor type 1B
LTBP4	0.43060804911554795	0.5069701861943553	No data	No data	No data	0.6518129680230217	No data	0.6165796201544068	latent transforming growth factor beta binding protein 4
SPEN	0.42286693794395236	0.5065152723242197	0.3039653988058105	No data	No data	0.03647584785669726	No data	No data	spen family transcriptional repressor
TMPO	0.42729788912572453	0.5058782495053042	No data	No data	No data	0.6608464956447445	No data	No data	thymopoietin
SLMAP	0.42344360461143415	0.5056772249298419	No data	No data	No data	0.38453438822205893	No data	No data	sarcolemma associated protein
PTK2	0.3348508349134003	0.505382051297841	No data	0.06079307976116211	No data	0.7733471846410477	No data	No data	protein tyrosine kinase 2
PSEN2	0.4251094956322663	0.5052136861752753	No data	No data	No data	0.08771742298887374	No data	0.4930522763186779	presenilin 2
PTPN22	0.3270133836844993	0.5051715317295085	No data	No data	No data	0.34647851845745925	No data	0.5008226131713106	protein tyrosine phosphatase non-receptor type 22
FAM13B	0.3073736765571438	0.5046944619034245	No data	No data	No data	0.01823792392834863	No data	No data	family with sequence similarity 13 member B
PALM2AKAP2	0.3159551182330783	0.5038937709422886	No data	No data	No data	0.3165681419796314	No data	No data	PALM2 and AKAP2 fusion
CFDP1	0.31325480319878785	0.5037732252266531	No data	No data	No data	0.23014279253010966	No data	No data	craniofacial development protein 1
WNT3A	0.314833712498005	0.5035843572092925	No data	No data	No data	0.285863870991958	No data	No data	Wnt family member 3A
EFR3B	0.30697981099050853	0.5031346867573262	No data	No data	No data	0.03647584785669726	No data	No data	EFR3 homolog B
SLCO1B1	0.3185271108448035	0.5030938163854443	No data	No data	No data	0.4171818840547431	No data	No data	solute carrier organic anion transporter family member 1B1
NPAS2	0.32675234175346596	0.5028124839693475	No data	No data	No data	0.20883921428903818	No data	0.6005887093528528	neuronal PAS domain protein 2
CHRNA3	0.5589194138346173	0.502785325918363	No data	0.781343057630336	No data	0.55532727734822	No data	No data	cholinergic receptor nicotinic alpha 3 subunit
XKR5	0.3054820249691198	0.502494734876515	No data	No data	No data	No data	No data	No data	XK related 5
HECTD4	0.3090098226182541	0.5021383220228518	No data	No data	No data	0.12318744219742403	No data	No data	HECT domain E3 ubiquitin protein ligase 4
NME7	0.30717357829265296	0.5019809773391538	No data	No data	No data	0.06592468619365083	No data	No data	NME/NM23 family member 7
TAF4B	0.322622048232014	0.5011277144321995	No data	No data	No data	No data	No data	0.5912211443329175	TATA-box binding protein associated factor 4b
ZNF462	0.315675128842401	0.5010136450805931	No data	No data	No data	0.021277577916406734	No data	0.3555027321733357	zinc finger protein 462
PHB1	0.3187298914889793	0.5008512029228047	No data	No data	No data	0.46870532854565206	No data	No data	prohibitin 1
GNAO1	0.30928638126059144	0.5008117771143289	No data	No data	No data	0.15881669970166876	No data	No data	G protein subunit alpha o1
TKFC	0.38395005688949607	0.5005114698814208	No data	No data	No data	No data	No data	0.2668208270717405	triokinase and FMN cyclase
SBF2	0.3062848634233089	0.5003197410853751	No data	No data	No data	0.06991204172533642	No data	No data	SET binding factor 2
GPR39	0.31692299556941694	0.5002382778678628	No data	No data	No data	0.1751769406468686	No data	0.3436632798898494	G protein-coupled receptor 39
CALCB	0.683847313757928	0.500009659044285	No data	0.9807866922278313	No data	0.12517435588042453	No data	0.7885403121024517	calcitonin related polypeptide beta
RPRML	0.30395996826016536	0.4999910671647718	No data	No data	No data	No data	No data	No data	reprimo like
ACYP2	0.3072096777550713	0.4997734488836164	No data	No data	No data	0.11126287279507859	No data	No data	acylphosphatase 2
DGKB	0.32362144071972054	0.4997180248707217	No data	No data	No data	0.04840311236650526	No data	0.6307809362834756	diacylglycerol kinase beta
KCNMA1	0.32472738380254274	0.4993287668369473	No data	No data	No data	0.6964624392151543	No data	No data	potassium calcium-activated channel subfamily M alpha 1
STK32B	0.30598883624714845	0.49919742674051576	No data	No data	No data	0.08261948409207932	No data	No data	serine/threonine kinase 32B
TNS2	0.30453091588634273	0.498761270665864	No data	No data	No data	0.043379239802909225	No data	No data	tensin 2
PLCL1	0.30410892357087804	0.4985898243532861	No data	No data	No data	0.032925259739387966	No data	No data	phospholipase C like 1 (inactive)
ANKRD55	0.3028455619128882	0.4981579533438315	No data	No data	No data	No data	No data	No data	ankyrin repeat domain 55
SLC35F3	0.3162827207205694	0.497681754690007	No data	No data	No data	0.45158609134626104	No data	No data	solute carrier family 35 member F3
RRM2B	0.38611631349491565	0.49739110280546833	No data	No data	No data	0.09978835964503613	No data	0.39633879480623635	ribonucleotide reductase regulatory TP53 inducible subunit M2B
NCAM1	0.3283934695550367	0.49712503247968887	No data	No data	No data	0.45857736376032715	No data	0.6573336184008656	neural cell adhesion molecule 1
PAQR5	0.30207978725690326	0.4968983121823811	No data	No data	No data	No data	No data	No data	progestin and adipoQ receptor family member 5
KCNAB1	0.32582847747867927	0.4965567273655669	No data	No data	No data	0.0547137717850459	No data	0.763810306494027	potassium voltage-gated channel subfamily A regulatory beta subunit 1
SLC2A12	0.30542499488370445	0.49635218214990834	No data	No data	No data	0.12097485133139253	No data	No data	solute carrier family 2 member 12
ANKRD44	0.30172398486341284	0.49631304426226874	No data	No data	No data	No data	No data	No data	ankyrin repeat domain 44
FAM177B	0.3049885703601048	0.4962960971687213	No data	No data	No data	0.1077388469100595	No data	No data	family with sequence similarity 177 member B
EFEMP1	0.331130942229001	0.4961187726658035	No data	No data	No data	0.5679208225563394	No data	0.718920415557953	EGF containing fibulin extracellular matrix protein 1
PABPC4	0.3015699585254151	0.4960596826319601	No data	No data	No data	No data	No data	No data	poly(A) binding protein cytoplasmic 4
TOMM40	0.3071340013558424	0.49600862936097356	No data	No data	No data	0.18406962464017862	No data	No data	translocase of outer mitochondrial membrane 40
CTNNB1	0.701752612400169	0.49595654180627013	0.8157343703706746	No data	No data	0.448936853449778	No data	0.2622005530098922	catenin beta 1
IGSF9B	0.302619121143729	0.4955817263315725	No data	No data	No data	0.044074982826842524	No data	No data	immunoglobulin superfamily member 9B
CFTR	0.38902322277165846	0.4949053210211637	No data	No data	No data	0.64600802852794	No data	0.5541021180540179	CF transmembrane conductance regulator
HBS1L	0.3081393086269642	0.493968512846548	No data	No data	No data	No data	No data	0.25794503742661085	HBS1 like translational GTPase
SPECC1L-ADORA2A	0.30884306774460013	0.49321116114396996	No data	No data	No data	No data	No data	0.29624467767614293	SPECC1L-ADORA2A readthrough (NMD candidate)
S1PR2	0.3225632841268773	0.4930181462902398	No data	0.12158615952232422	No data	0.3229840344246892	No data	No data	sphingosine-1-phosphate receptor 2
OIT3	0.29966182505316846	0.4929209479606075	No data	No data	No data	No data	No data	No data	oncoprotein induced transcript 3
EGFR	0.5718446511631983	0.49273331487820143	0.6231290675519117	0.12158615952232422	No data	0.9405231633782808	No data	0.7303947849771116	epidermal growth factor receptor
GMDS	0.31587737047361175	0.49252985400868265	No data	No data	No data	0.030396539880581056	No data	0.5277791241576131	GDP-mannose 4,6-dehydratase
C8orf34	0.29916686617512467	0.49210677818998827	No data	No data	No data	No data	No data	No data	chromosome 8 open reading frame 34
DNAH11	0.3883297429855045	0.4910584272201861	No data	No data	No data	0.7137314726150796	No data	0.7212718213354844	dynein axonemal heavy chain 11
TUBA3C	0.31794529883730177	0.4906812374144008	No data	0.12158615952232422	No data	0.08631435238422996	No data	No data	tubulin alpha 3c
ANGPT2	0.6281694408102969	0.4894131761185089	No data	0.8910041782881495	No data	0.897010153249124	No data	No data	angiopoietin 2
STAG1	0.36052159084997953	0.48931011154418463	0.3799567485072632	No data	No data	0.12532324523097563	No data	0.3224160985133232	STAG1 cohesin complex component
DNMT3A	0.4749915141273163	0.4892861890920134	0.6037090559615403	No data	No data	0.39676311168252837	No data	No data	DNA methyltransferase 3 alpha
NPC1	0.3818488503146089	0.48893933464089157	No data	No data	No data	0.577021228980917	No data	0.3292401217165137	NPC intracellular cholesterol transporter 1
LACC1	0.2981833946428954	0.4884723213807511	No data	No data	No data	0.0403344163352796	No data	No data	laccase domain containing 1
OTOGL	0.29695588071361256	0.4884698749927849	No data	No data	No data	No data	No data	No data	otogelin like
PIK3R1	0.5710163429930614	0.4883351628576048	0.6805447539930092	No data	No data	0.35275593917255244	No data	0.4519036697079385	phosphoinositide-3-kinase regulatory subunit 1
STN1	0.30030781352388614	0.4882987519514865	No data	No data	No data	0.11369595983086529	No data	No data	STN1 subunit of CST complex
MITF	0.4149276390896558	0.48826403973112154	0.5319394479101685	No data	No data	0.6441439471839587	No data	0.9210241069692475	melanocyte inducing transcription factor
ZNF519	0.29676800944969417	0.488160841029287	No data	No data	No data	No data	No data	No data	zinc finger protein 519
PRDM1	0.4623548600638541	0.4880247404941428	0.6205960225618631	No data	No data	0.11774148698450565	No data	0.7409097222163916	PR/SET domain 1
ZBTB46	0.3087523203241858	0.48765419106251595	No data	No data	No data	0.06870686563584973	No data	0.3738622422612066	zinc finger and BTB domain containing 46
MTX2	0.3709352794995498	0.4873987778512146	No data	No data	No data	0.04103532883878443	No data	No data	metaxin 2
TAF1A	0.40291701006166064	0.4867795259796144	No data	No data	No data	0.01654922726831635	No data	No data	TATA-box binding protein associated factor, RNA polymerase I subunit A
CENPU	0.2996798105804312	0.48664325076203724	No data	No data	No data	0.12614564050441138	No data	No data	centromere protein U
IL17RD	0.30922233136115274	0.48634463808929684	No data	No data	No data	0.030396539880581056	No data	0.4325427625006684	interleukin 17 receptor D
AIRE	0.3138625461323796	0.4860399772587896	No data	No data	No data	0.1615521112418596	No data	0.5330006331167145	autoimmune regulator
ZNF746	0.2953645184472733	0.4858522049017297	No data	No data	No data	No data	No data	No data	zinc finger protein 746
BAHCC1	0.2950343009581059	0.48530902220648753	No data	No data	No data	No data	No data	No data	BAH domain and coiled-coil containing 1
BCL3	0.31874920318025574	0.4847450312355452	No data	No data	No data	0.660205073614916	No data	0.2953327814797255	BCL3 transcription coactivator
HAVCR1	0.32366974340983645	0.4846474107875102	No data	No data	No data	0.8140724731969899	No data	0.31775022964165406	hepatitis A virus cellular receptor 1
LMCD1	0.29571633067685066	0.48460711691235575	No data	No data	No data	0.03647584785669726	No data	No data	LIM and cysteine rich domains 1
NDUFAF6	0.2948377263891502	0.4843777411694605	No data	No data	No data	0.012158615952232422	No data	No data	NADH:ubiquinone oxidoreductase complex assembly factor 6
RAB1A	0.30192098814749363	0.48414409638413913	No data	No data	No data	0.24986006642744224	No data	No data	RAB1A, member RAS oncogene family
PIEZO1	0.3192353452789316	0.48411254160285855	No data	No data	No data	0.8201072170205236	No data	No data	piezo type mechanosensitive ion channel component 1
RGS19	0.2945062930804494	0.48337661044519814	No data	No data	No data	0.021277577916406734	No data	No data	regulator of G protein signaling 19
ZNF318	0.29384034825913025	0.4833450606772044	No data	No data	No data	No data	No data	No data	zinc finger protein 318
SOX7	0.3020059323374811	0.483134685765122	No data	No data	No data	0.2728428136568563	No data	No data	SRY-box transcription factor 7
RASA2	0.4002746707355439	0.48287074781723044	No data	No data	No data	0.06642994921234986	No data	No data	RAS p21 protein activator 2
GREM1	0.3198304300330817	0.4827372926805908	No data	No data	No data	0.7196515303510933	No data	0.3319606120358257	gremlin 1, DAN family BMP antagonist
LAMA1	0.3289199499758245	0.4827110944146405	No data	0.16929184016823612	No data	0.039346632178752144	No data	0.6985104497669593	laminin subunit alpha 1
PSAT1	0.2944018131245706	0.4824532788375503	No data	No data	No data	0.03630697819069404	No data	No data	phosphoserine aminotransferase 1
BMP2	0.37826047853254896	0.48228930286932775	No data	No data	No data	0.8706661248589239	No data	No data	bone morphogenetic protein 2
CACNA1H	0.6077303846374597	0.48210486494618915	No data	0.8312609309008903	No data	0.47446064469463434	No data	No data	calcium voltage-gated channel subunit alpha1 H
PLEKHO2	0.29229866355038936	0.48080910639622754	No data	No data	No data	No data	No data	No data	pleckstrin homology domain containing O2
DRAM1	0.29655035992563766	0.4807244831688261	No data	No data	No data	0.14156681840382615	No data	No data	DNA damage regulated autophagy modulator 1
SLC30A5	0.3982871681619901	0.48065447483676177	No data	No data	No data	0.07424017126499916	No data	No data	solute carrier family 30 member 5
CRISPLD2	0.2924930192087544	0.48052087589859843	No data	No data	No data	0.012158615952232422	No data	No data	cysteine rich secretory protein LCCL domain containing 2
GRM5	0.32232522403189523	0.4803040064356491	No data	0.06079307976116211	No data	0.6129918523257624	No data	0.6494980658983157	glutamate metabotropic receptor 5
TMEM270	0.29197572056028703	0.4802778896995721	No data	No data	No data	No data	No data	No data	transmembrane protein 270
CCDC181	0.31179555264379677	0.48016995419079384	No data	No data	No data	0.030396539880581056	No data	0.6406915128162473	coiled-coil domain containing 181
ERG	0.519134105548978	0.4800841656617621	0.7176960805137194	No data	No data	0.18153979616922505	No data	0.627741665276901	ETS transcription factor ERG
HELT	0.29372565774207876	0.48006288007394826	No data	No data	No data	0.0618704682302627	No data	No data	helt bHLH transcription factor
BACH1	0.30007253531478817	0.4793405954770677	No data	No data	No data	0.07126299905336225	No data	0.2534463495242848	BTB domain and CNC homolog 1
GEM	0.2913452075363604	0.47924074365202235	No data	No data	No data	No data	No data	No data	GTP binding protein overexpressed in skeletal muscle
RGS7	0.34502880185118956	0.47773378623908075	0.34196107365653683	No data	No data	0.19449563781921794	No data	No data	regulator of G protein signaling 7
ATXN2	0.30284686456860144	0.47746426718208096	No data	No data	No data	0.2089537299247152	No data	0.3210482542186971	ataxin 2
LRP1	0.3737213489771744	0.47741823611147866	No data	No data	No data	0.664670266692953	No data	0.25599965887425363	LDL receptor related protein 1
CCDC146	0.29020586514089586	0.47736661192528523	No data	No data	No data	No data	No data	No data	coiled-coil domain containing 146
MAP3K20	0.30107446850447606	0.47735700951798676	No data	No data	No data	0.11021521717240543	No data	0.30876805210694236	mitogen-activated protein kinase kinase kinase 20
PLCD3	0.2914787772661678	0.4773083806916465	No data	No data	No data	0.04304150047090277	No data	No data	phospholipase C delta 3
HPSE2	0.30015767130033244	0.47714540124821864	No data	No data	No data	0.10166434128612271	No data	0.2866393710738793	heparanase 2 (inactive)
TSBP1	0.29207486782221953	0.47673763059350416	No data	No data	No data	0.07406697646775443	No data	No data	testis expressed basic protein 1
ARHGEF28	0.30909414089446247	0.4762709228992764	No data	No data	No data	0.07960178316060165	No data	0.607930797611621	Rho guanine nucleotide exchange factor 28
GORAB	0.2933418019496614	0.47621770782907524	No data	No data	No data	0.12614564050441138	No data	No data	golgin, RAB6 interacting
CNTNAP2	0.34919329446844954	0.4759697334295963	0.3039653988058105	No data	No data	0.781298479508381	No data	0.4058546004855183	contactin associated protein 2
ZNF138	0.288900891135538	0.474612097979584	No data	No data	No data	0.012158615952232422	No data	No data	zinc finger protein 138
HAUS8	0.2884403140048988	0.47446241437034414	No data	No data	No data	No data	No data	No data	HAUS augmin like complex subunit 8
MAGI2	0.2963703809921985	0.4742147032594226	No data	No data	No data	0.012158615952232422	No data	0.2604375536968185	membrane associated guanylate kinase, WW and PDZ domain containing 2
SPECC1L	0.2979618790906464	0.47396522738184	No data	No data	No data	0.06062421009515888	No data	0.29624467767614293	sperm antigen with calponin homology and coiled-coil domains 1 like
OPRL1	0.2920084170418516	0.4738292623737923	No data	No data	No data	0.1300482111041659	No data	No data	opioid related nociceptin receptor 1
APCDD1	0.2889667279364693	0.47358052427240166	No data	No data	No data	0.03495602086266821	No data	No data	APC down-regulated 1
JPH3	0.28970792686811625	0.4732864318574065	No data	No data	No data	0.0652221883830774	No data	No data	junctophilin 3
LMOD1	0.30809466132070473	0.47314363092078454	No data	No data	No data	0.6729738473701143	No data	No data	leiomodin 1
IFIH1	0.367815306831625	0.4730725994577277	No data	No data	No data	0.21821226710991015	No data	0.4931931473940578	interferon induced with helicase C domain 1
SORBS2	0.314197512090057	0.4726250519077787	No data	No data	No data	0.5138073403580194	No data	0.6557611318372515	sorbin and SH3 domain containing 2
NOX4	0.31932945298295606	0.47226923289355743	No data	No data	No data	0.8864000745741906	No data	0.39075596364816956	NADPH oxidase 4
PXDNL	0.28762377912435677	0.4711603883682413	No data	No data	No data	0.03917776251274891	No data	No data	peroxidasin like
ARHGEF18	0.29567234233587975	0.4707180685188003	No data	No data	No data	0.05190715793607224	No data	0.2897398181416986	Rho/Rac guanine nucleotide exchange factor 18
PPP3R1	0.3089537739697498	0.46991072514381754	No data	No data	No data	0.17782521722805805	No data	0.6868620344821368	protein phosphatase 3 regulatory subunit B, alpha
ZBTB34	0.28518505428560453	0.4691077593140726	No data	No data	No data	No data	No data	No data	zinc finger and BTB domain containing 34
PTN	0.3045723150099067	0.4687426355772445	No data	No data	No data	0.645113909869277	No data	No data	pleiotrophin
KIAA0040	0.2857467553492804	0.46851188791808634	No data	No data	No data	0.030396539880581056	No data	No data	KIAA0040
MSX2	0.3032142334261153	0.46836759816011403	No data	No data	No data	0.19635945882936168	No data	0.5206649659812627	msh homeobox 2
ARHGAP22	0.29665985654244037	0.468232729631944	No data	No data	No data	0.08433013380869203	No data	0.35752410207539437	Rho GTPase activating protein 22
SNX31	0.28451407381906463	0.4680040473962425	No data	No data	No data	No data	No data	No data	sorting nexin 31
RPS6KA2	0.3027602998830187	0.46792012598000343	No data	No data	No data	0.07675767526775792	No data	0.5678370336368378	ribosomal protein S6 kinase A2
CDC123	0.2841911579058765	0.46747287523905495	No data	No data	No data	No data	No data	No data	cell division cycle 123
SORL1	0.30738122216166247	0.4672454924486178	No data	No data	No data	0.15923793273516323	No data	0.696693137404962	sortilin related receptor 1
ZNF507	0.2844518572407232	0.4670742444857528	No data	No data	No data	0.01654922726831635	No data	No data	zinc finger protein 507
GCKR	0.304615029428276	0.4665258400386636	No data	No data	No data	0.6908550601364801	No data	No data	glucokinase regulator
MDM4	0.44864763871182917	0.46595242966479217	0.607930797611621	No data	No data	0.2644094202671994	No data	0.462027406184832	MDM4 regulator of p53
MYOM1	0.3870436907796115	0.46559394914934454	No data	No data	No data	0.14525578650309243	No data	No data	myomesin 1
EXD1	0.282742390981794	0.4650897636583055	No data	No data	No data	No data	No data	No data	exonuclease 3'-5' domain containing 1
PHTF2	0.28237997974993273	0.46449362470090266	No data	No data	No data	No data	No data	No data	putative homeodomain transcription factor 2
TAFA5	0.2855525684029651	0.46436922823201293	No data	No data	No data	0.10686127797261909	No data	No data	TAFA chemokine like family member 5
ITIH4	0.2954055041666298	0.464344633386904	No data	No data	No data	0.43149979821988665	No data	No data	inter-alpha-trypsin inhibitor heavy chain 4
SLC47A1	0.28250055414834385	0.4639320469336864	No data	No data	No data	0.015198269940290528	No data	No data	solute carrier family 47 member 1
PLXDC2	0.28639798782375897	0.4638626559526425	No data	No data	No data	0.14480573859776807	No data	No data	plexin domain containing 2
LRRTM4	0.28578805952100617	0.46366720166974373	No data	No data	No data	0.12864910937013346	No data	No data	leucine rich repeat transmembrane neuronal 4
PCNX1	0.2832885762806512	0.46294854301332355	No data	No data	No data	0.06079307976116211	No data	No data	pecanex 1
FBXL7	0.28475395627052574	0.4628723759939218	No data	No data	No data	0.11052519639911278	No data	No data	F-box and leucine rich repeat protein 7
CETP	0.5075281327262751	0.46198672127227436	No data	0.6694812882386202	No data	0.9446895680926163	No data	No data	cholesteryl ester transfer protein
SLC4A10	0.28243888187410904	0.4613988775350906	No data	No data	No data	0.06383273374922022	No data	No data	solute carrier family 4 member 10
CXADR	0.3109926254299046	0.4612328283598249	No data	No data	No data	0.3204346843064661	No data	0.8641131015065899	CXADR Ig-like cell adhesion molecule
TSC22D2	0.2817844706482282	0.46077836885819967	No data	No data	No data	0.0547137717850459	No data	No data	TSC22 domain family member 2
CGNL1	0.2808218349300225	0.4607147331916962	No data	No data	No data	0.024317231904464845	No data	No data	cingulin like 1
GOPC	0.3066629506027619	0.4605264263610225	0.15198269940290526	No data	No data	0.012158615952232422	No data	0.2593432782611175	golgi associated PDZ and coiled-coil motif containing
SQLE	0.2813914064168132	0.46029958005728244	No data	No data	No data	0.051358331521561745	No data	No data	squalene epoxidase
MACROD2	0.287342382566894	0.45977228409197185	No data	No data	No data	0.25768232864387997	No data	No data	mono-ADP ribosylhydrolase 2
MOCS2	0.2870368834932735	0.4592900620680905	No data	No data	No data	No data	No data	0.257276313549238	molybdenum cofactor synthesis 2
HNF4G	0.2792754874206618	0.4584750743565666	No data	No data	No data	0.01823792392834863	No data	No data	hepatocyte nuclear factor 4 gamma
ZNF493	0.2887504711661245	0.4582119472592128	No data	No data	No data	No data	No data	0.33521304180304784	zinc finger protein 493
PIEZO2	0.28389732829369685	0.45816353663222864	No data	No data	No data	0.17652022412369187	No data	No data	piezo type mechanosensitive ion channel component 2
PGPEP1	0.27869165775039045	0.45751471888096795	No data	No data	No data	0.01823792392834863	No data	No data	pyroglutamyl-peptidase I
GRB14	0.28005179113202167	0.4574807380068614	No data	No data	No data	0.06366386408321698	No data	No data	growth factor receptor bound protein 14
SLC35B1	0.2810754012370206	0.4569354193124517	No data	No data	No data	0.10824545590806921	No data	No data	solute carrier family 35 member B1
OGFRL1	0.27774081861211664	0.4568625568950899	No data	No data	No data	No data	No data	No data	opioid growth factor receptor like 1
ALKAL1	0.27722128238620336	0.4560079592534597	No data	No data	No data	No data	No data	No data	ALK and LTK ligand 1
CDH17	0.32675828976822496	0.4557929808306269	0.3039653988058105	No data	No data	0.25687099647825745	No data	No data	cadherin 17
ANXA4	0.28998902379009167	0.4555502989884052	No data	No data	No data	0.4291925076048699	No data	No data	annexin A4
HHAT	0.44273412260924383	0.4554231907667301	No data	No data	0.607930797611621	0.07345830471140422	No data	0.25016352321718205	hedgehog acyltransferase
IRF1	0.298636523977956	0.45542311886316944	No data	No data	No data	0.49996822223832055	No data	0.48657940069897454	interferon regulatory factor 1
PKD2	0.3838444057514445	0.454484629477664	No data	No data	No data	0.14189083485659507	No data	0.6164179199339749	polycystin 2, transient receptor potential cation channel
GPD1L	0.35028076775923844	0.45430025847823075	No data	No data	No data	0.18308580581985812	No data	No data	glycerol-3-phosphate dehydrogenase 1 like
STIM2	0.29328529455136626	0.4541163557746949	No data	No data	No data	0.5663136740037473	No data	No data	stromal interaction molecule 2
STAT6	0.5908383245898783	0.4531947898241204	0.8464592008411808	No data	No data	0.2131070881352603	No data	0.4258099289171197	signal transducer and activator of transcription 6
PMAIP1	0.278039978443532	0.4531315224462887	No data	No data	No data	0.08446259310691313	No data	No data	phorbol-12-myristate-13-acetate-induced protein 1
CCR3	0.29054648732054233	0.4526492550967071	No data	No data	No data	0.37999511492523935	No data	0.2825054416501203	C-C motif chemokine receptor 3
PITX1	0.3510354539363627	0.4524975475737117	No data	No data	No data	0.17005899820896572	No data	0.43555475563743523	paired like homeodomain 1
